runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
410000,43310,537838,2.151122e-10,0.0,0.0,0.2383336,0.33343214,2411.0,0.63716435,0.0,0.0,-1.0,8.0,96183.34,109478.266,0,21,19,9,0,1,0,23,21,9,0,1,1737,0.5012805121841779,0.9288039104284916
410000,147837,537838,0.0,0.81316763,0.8132035,0.29495823,0.3197324,2427.0,1.0498365,0.570444,5.619567,7.156,8.0,70563.97,70025.055,10,20,16,17,2,3,12,24,19,20,3,4,1671,0.504557723630961,0.8735632684929562
410000,108690,537838,2.4793056e-10,0.0,0.0,0.24535146,0.304108,3532.0,0.7053478,0.0,0.0,-1.0,3.0,97912.53,104149.516,36,18,19,11,0,5,36,19,20,11,1,6,2373,0.5751477755796296,0.8142537470923158
410000,144970,537838,1.7271494e-10,0.0,0.0,0.28009397,0.36289898,3175.0,0.0058469772,0.0,0.0,-1.0,8.0,69814.42,90535.61,1,24,16,5,3,5,1,26,18,5,4,6,2439,0.5973845542539002,0.9580508572368571
410000,119188,537838,5.345575e-11,0.0,0.0,0.22374572,0.28770638,1961.0,0.26614904,0.0,0.0,-1.0,4.0,411246.75,427738.25,3,16,16,6,1,0,3,17,17,8,1,1,1395,0.5671805480792018,0.5958444951051567
410000,84445,537838,4.2563245e-11,0.0,0.0,0.26368728,0.32240042,5897.0,0.083236635,3.1323776,3.1323776,3.1323776,3.0,69339.86,89788.22,19,34,20,11,5,5,20,34,21,12,6,6,4228,0.47788840835194535,0.8594138057836851
410000,101807,537838,1.6677636e-10,0.0,0.0,0.293305,0.33588588,4976.0,0.013935685,0.0,0.0,-1.0,3.0,117683.1,116017.72,5,40,31,9,2,2,5,40,31,12,2,2,3698,0.6339704645259863,0.9201122550177127
410000,101834,537838,1.6422558e-10,0.0,0.0,0.2634135,0.3755392,2030.0,1.2188781,0.0,0.0,-1.0,4.0,57341.06,35350.65,3,31,21,4,1,3,3,32,22,4,1,3,1466,0.5477136018634364,0.6006933090149305
410000,6483,537838,6.5553224e-10,0.0,0.0,0.2987275,0.384649,2253.0,2.7239633,4.453925,5.983216,9.612,3.0,54210.15,47637.777,4,22,22,9,3,3,4,25,23,12,4,4,1533,0.37789051644405425,0.2037605784908294
410000,39289,537838,1.5360312e-10,0.0,0.0,0.22451405,0.30049768,3501.0,0.069505274,0.0,0.0,-1.0,6.0,123444.1,123162.92,1,7,29,4,1,3,1,7,29,4,1,3,2673,0.6892877051399412,0.9413928437605551
410000,39334,537838,2.1064991e-10,0.0,0.0,0.17919503,0.21525438,2341.0,0.0077774525,0.0,0.0,-1.0,7.0,44084.12,47362.965,7,24,21,10,3,3,10,24,23,11,3,3,1541,0.5643633573264927,0.9036672526018217
410000,102527,537838,6.288829e-10,0.0,0.0,0.19673406,0.22845243,2174.0,1.0048649,-3.1744273,5.866443,0.6015277,14.0,81868.79,83790.984,8,27,31,6,1,1,10,30,37,7,2,2,1686,0.41110925120279473,0.9861271367118567
410000,128437,537838,1.966916e-10,0.0,0.0,0.2761832,0.36579672,1722.0,0.34456444,0.0,0.0,-1.0,3.0,66894.89,60223.637,0,23,18,10,4,1,0,23,18,10,4,1,1246,0.575445852446819,0.27560107603998707
410000,146474,537838,0.0,0.0,0.0,0.322614,0.4094733,2119.0,0.47647917,0.0,0.0,-1.0,9.0,45784.34,34163.47,12,7,26,4,7,19,16,11,32,4,9,20,1389,0.6059288597861123,0.9338901610962212
410000,21954,537838,3.8659603e-11,0.8590438,0.8590438,0.31339738,0.33348593,8701.0,0.15323949,0.0,0.0,-1.0,3.0,441919.0,441610.7,13,28,26,3,3,1,14,29,27,4,5,3,6088,0.8125810921748923,0.8157670571408555
410000,43164,537838,2.1627793e-10,0.0,0.0,0.29081848,0.30789182,3436.0,1.0501614,0.0,0.0,-1.0,8.0,130232.39,120848.99,0,4,16,5,2,3,0,5,17,5,2,3,2506,0.4750017222714805,0.92354975881852
410000,8955,537838,1.4683198e-10,0.15926865,0.15926865,0.3826382,0.4975481,4670.0,0.54513824,-0.8162222,2.7926533,1.9708872,9.0,175062.64,186621.83,7,36,53,1,0,2,8,37,53,1,1,5,3314,0.5214811201651628,0.9493009420306454
410000,124667,537838,4.6542964e-11,0.0,0.0,0.19510466,0.22982234,3104.0,0.030956984,3.898643,3.9017487,4.054286,6.0,71775.836,46899.465,4,7,25,8,1,1,5,7,26,8,1,1,2334,0.4513454332417345,0.9053161095471385
410000,117239,537838,5.0479824e-12,0.0,0.0,0.23938683,0.31103954,5240.0,0.14150739,0.0,0.0,-1.0,6.0,162675.55,149681.19,19,24,17,15,2,6,24,27,21,15,3,7,3805,0.6095837547968244,0.956125345400923
410000,129194,537838,1.336232e-10,0.0,0.0,0.27176368,0.32044765,5167.0,0.26687968,-0.74814177,0.74814177,-0.74814177,3.0,169068.88,156452.66,9,8,22,8,2,2,11,9,23,15,2,2,3563,0.5214114130629908,0.8685215485804921
410000,114476,537838,5.377025e-12,0.0,0.0,0.26175684,0.2861472,4841.0,0.26901698,0.0,0.0,-1.0,4.0,104046.17,128338.93,5,15,21,4,6,6,5,18,23,5,6,6,2913,0.5590316858076883,0.9127340553897152
410000,114498,537838,6.0220696e-12,0.0,0.0,0.27052575,0.34339893,2591.0,1.3732742,-0.19663143,1.2822644,1.238,9.0,70802.67,27844.857,12,23,16,8,3,1,16,29,21,9,3,1,1909,0.42893100391977657,0.9274722494904386
410000,124250,537838,5.8850602e-12,0.0,0.0,0.2665082,0.28095752,3350.0,0.23255694,0.0,0.0,-1.0,6.0,51332.113,48077.266,11,6,24,5,1,4,14,7,27,5,1,4,2446,0.6055829162988222,0.9342138737875798
410000,8750,537838,3.4944686e-12,0.0,0.0,0.23043169,0.28184906,3328.0,0.01738894,-2.5648615,2.5648615,-2.5648615,6.0,192192.66,230879.78,7,19,18,6,1,2,8,19,19,14,1,2,2521,0.43192179023230115,0.9354409529502962
410000,35747,537838,1.6851105e-10,0.0,0.0,0.31319863,0.348975,2476.0,0.3794223,0.0,0.0,-1.0,4.0,81514.44,79489.33,1,14,30,1,0,3,1,15,31,1,0,3,1847,0.510006251338851,0.7896638658614048
410000,35717,537838,1.2360084e-10,0.0,0.0,0.20373772,0.31809095,2495.0,0.03224182,0.0,0.0,-1.0,4.0,207229.47,220128.61,1,17,20,10,3,3,1,19,22,10,3,3,1791,0.6003957943870062,0.7705615381584326
410000,26572,537838,2.0010224e-10,0.0,0.0,0.24524479,0.29441947,4033.0,2.6705098,0.0,0.0,-1.0,4.0,55366.035,20092.555,2,25,28,4,0,2,2,25,28,4,0,2,3151,0.4812791109603335,0.29789381699817297
410000,84542,537838,5.613379e-12,0.0,0.0,0.26123154,0.33729398,2685.0,0.011680961,0.0,0.0,-1.0,3.0,75859.09,76777.82,10,21,21,9,0,1,10,24,24,9,0,1,2015,0.6050931982198369,0.6821167652274287
410000,123461,537838,1.7321254e-10,0.0,0.0,0.3280124,0.36808315,5717.0,0.40007377,0.0,0.0,-1.0,6.0,134790.11,126650.484,6,20,24,4,3,5,6,22,26,4,3,5,3767,0.511425785768289,0.930265356660426
410000,80213,537838,2.3131326e-10,0.0,0.0,0.35178593,0.41907758,4170.0,0.5999123,0.47881803,3.315931,4.935,4.0,84286.11,92459.8,12,31,17,10,4,3,12,35,20,10,5,5,2994,0.4714879611896339,0.8092792901954526
410000,138459,537838,2.2404194e-10,0.0,0.0,0.1511694,0.21266457,2768.0,0.37593699,0.0,0.0,-1.0,4.0,103738.71,112622.99,7,30,18,2,0,0,7,30,18,3,1,0,1834,0.4859343558161072,0.8276027114681996
410000,38623,537838,1.6849726e-10,0.0,0.0,0.4014553,0.5358426,2083.0,0.7526771,0.0,0.0,-1.0,7.0,84426.805,84820.19,0,25,27,8,1,4,0,26,28,8,1,4,1500,0.5701599708035271,0.880134934799333
410000,122382,537838,4.5671214e-10,0.0,0.0,0.3728326,0.46922058,2881.0,0.24313855,0.0,0.0,-1.0,4.0,256728.22,232106.84,4,25,39,7,2,6,4,25,39,7,2,6,1843,0.5952668256750608,0.8681506932219232
410000,119464,537838,1.470417e-10,0.0,0.0,0.44722357,0.56188524,1850.0,0.198591,0.0,0.0,-1.0,7.0,164059.73,187191.77,5,30,29,8,3,2,5,33,31,8,4,3,1297,0.6337735553484078,0.8514504931442161
410000,113457,537838,1.6160366e-10,0.0,0.0,0.290102,0.33988062,4303.0,0.7085312,0.0,0.0,-1.0,4.0,42692.375,44181.96,5,26,18,2,4,2,5,27,20,3,5,2,3100,0.5336150616834735,0.8412222175235503
410000,135863,537838,1.7480285e-10,0.0,0.0,0.30907327,0.34811792,5820.0,0.20081758,0.0,0.0,-1.0,3.0,82667.47,88754.06,16,27,23,4,1,2,18,28,26,4,1,2,3848,0.6165917666467966,0.880595365004536
410000,135617,537838,1.648677e-10,0.0,0.0,0.26625344,0.28728497,3518.0,0.6684662,1.5394475,7.937034,9.325757,7.0,60197.94,59991.434,9,17,25,8,0,4,11,19,25,8,0,4,2436,0.6612766211071084,0.8923998044136271
410000,126497,537838,0.0,0.0,0.0,0.2593257,0.3053924,2403.0,0.90571004,0.0,0.0,-1.0,6.0,65712.0,79079.3,13,30,17,10,1,3,13,31,19,10,1,3,1760,0.48745813311243646,0.8842406543296305
410000,37289,537838,7.7072795e-14,0.0,0.0,0.28001812,0.37252048,2310.0,2.0316474,0.0,0.0,-1.0,3.0,50197.953,45254.66,5,35,35,8,0,0,5,36,36,8,0,0,1661,0.5270325263221176,0.32720285149589845
410000,128521,537838,1.4764197e-10,0.0,0.0,0.32297954,0.4232376,5689.0,0.66545975,0.0,0.0,-1.0,6.0,83611.945,114950.555,8,18,25,5,6,6,9,18,26,5,7,8,3467,0.5497355393828721,0.8863671751326585
410000,7111,537838,1.5867258e-10,0.0,0.0,0.3111748,0.3493044,2688.0,0.3454008,0.0,0.0,-1.0,4.0,111277.24,121376.88,3,9,20,5,0,1,3,10,21,5,0,1,1716,0.5560037225810261,0.8331997106431072
410000,117504,537838,0.0,0.0,0.0,0.24615608,0.2975332,1971.0,0.5691807,0.09444956,7.804259,9.202,4.0,48348.09,34075.836,16,24,17,14,0,3,16,27,20,14,0,3,1409,0.2619314158897911,0.3320713661077749
410000,147492,537838,0.0,0.0,0.0,0.29238442,0.3788773,2324.0,0.11069083,0.0,0.0,-1.0,4.0,58259.04,34372.36,1,10,20,16,3,3,1,11,21,16,3,3,1807,0.4718458920563626,0.7363239613447936
410000,22490,537838,1.5733198e-10,0.8767212,0.8767212,0.2709197,0.30926615,2718.0,0.34149176,0.0,0.0,-1.0,4.0,86230.32,87674.06,17,27,22,11,1,1,20,30,26,11,1,1,2065,0.6241205594876555,0.8343295633470365
410000,138694,537838,1.9651258e-10,0.0,0.0,0.26567876,0.31370568,2041.0,0.6862714,0.0,0.0,-1.0,3.0,47641.395,52334.105,11,17,16,9,0,2,14,19,18,9,0,3,1371,0.5382341743929897,0.41910150245277067
410000,138814,537838,1.3765877e-10,0.0,0.0,0.27831745,0.36875957,3252.0,0.09113979,0.0,0.0,-1.0,4.0,155204.9,166085.3,8,16,20,9,1,2,13,20,23,9,1,2,2336,0.9522513581484547,0.8943293455568789
410000,120040,537838,1.9907404e-10,0.0,0.0,0.29468134,0.35023537,4707.0,0.2436732,0.0,0.0,-1.0,3.0,120970.51,134508.94,7,11,18,8,2,1,9,13,19,8,2,2,3479,0.6198058717503976,0.8856471601583792
410000,9659,537838,1.6088564e-10,0.0,0.0,0.22949396,0.326285,2675.0,0.16319275,0.61614347,1.3603158,1.8486185,7.0,116873.36,126301.13,8,15,16,4,0,1,8,17,20,4,0,1,1682,0.1438311022210772,0.9080662972089945
410000,46390,537838,8.003247e-14,0.0,0.0,0.3610096,0.40046725,2541.0,0.6055201,0.0,0.0,-1.0,4.0,82621.55,91954.87,13,21,17,8,1,3,15,23,18,8,2,4,1777,0.5464899333132747,0.8136412075059123
410000,46543,537838,0.0,0.0,0.0,0.27375147,0.33253795,3018.0,0.2684167,0.0,0.0,-1.0,8.0,115330.086,105243.25,0,21,26,6,1,6,0,23,27,6,1,6,2283,0.673742622120494,0.9518293052566146
410000,133846,537838,1.3548092e-10,0.0,0.0,0.23028761,0.30546147,3145.0,0.09253901,0.0,0.0,-1.0,6.0,151858.42,166867.86,6,34,22,14,3,2,9,37,26,14,3,2,2276,0.5899086724340694,0.9312039174645353
410000,129308,537838,1.61963e-10,0.0,0.0,0.2501847,0.29036465,2955.0,0.70052814,0.0,0.0,-1.0,7.0,41209.617,37271.75,11,15,16,4,1,1,12,18,19,4,1,1,2111,0.573302042088391,0.926404403815071
410000,122034,537838,7.8220075e-10,0.0,0.0,0.2380639,0.30710134,4012.0,0.81153136,0.35124555,1.9397124,3.373,5.0,121533.21,122554.914,12,29,22,8,3,2,14,31,23,8,3,2,2887,0.5230999066221045,0.8122370440883481
410000,3021,537838,1.4829368e-10,0.0,0.0,0.31775963,0.37887108,2884.0,0.30757117,0.0,0.0,-1.0,6.0,71855.11,67525.57,10,21,19,6,1,1,10,24,22,6,1,2,1945,0.47373462692665047,0.918809835147547
410000,938,537838,1.5078115e-10,0.0,0.0,0.21529528,0.2672751,4556.0,0.10680175,5.560274,7.4891386,11.836,5.0,203489.88,207575.81,12,19,27,3,3,1,13,22,29,3,3,1,3050,0.2083023137729315,0.9254580877416271
410000,1024,537838,1.3524099e-10,0.0,0.0,0.17921948,0.26100323,2662.0,0.13812804,0.0,0.0,-1.0,7.0,163760.47,162304.5,2,22,26,4,4,3,2,22,26,5,4,3,1915,0.5842714549120136,0.9241147324828638
410000,126691,537838,0.0,0.0,0.0,0.19666512,0.23378572,2043.0,0.3098894,0.0,0.0,-1.0,6.0,58175.336,59108.094,5,17,21,8,1,2,5,19,23,8,1,2,1443,0.5806889278813674,0.8348462617542373
410000,147754,537838,0.0,0.91041964,0.91041964,0.26659745,0.36000827,3926.0,0.02310741,0.0,0.0,-1.0,5.0,421941.38,450562.25,14,37,27,16,1,3,16,46,37,17,2,4,3030,0.6397575639409692,0.9442480601774317
410000,78571,537838,8.521258e-14,0.0,0.0,0.20141678,0.29476637,2120.0,0.95485663,0.0,0.0,-1.0,10.0,79069.49,54562.125,2,23,18,6,1,5,8,26,19,6,1,5,1522,0.5198382959260512,0.9529262845459174
410000,27364,537838,6.2689803e-10,0.0,0.0,0.34404823,0.40286067,2304.0,0.37096608,0.0,0.0,-1.0,5.0,80488.55,80796.79,10,19,17,6,0,2,11,22,19,6,0,2,1602,0.609136090780501,0.8308097174967848
410000,100561,537838,3.1255894e-11,0.0,0.0,0.38680992,0.4226538,6134.0,0.034795284,0.0,0.0,-1.0,5.0,513183.25,515666.6,9,30,26,10,3,3,10,31,26,10,3,3,4341,0.5612714350262971,0.9577268138416516
410000,140866,537838,1.8033873e-10,0.0,0.0,0.21375152,0.27173322,2013.0,0.3623961,0.0,0.0,-1.0,4.0,87366.875,63329.062,3,14,18,8,0,2,3,16,20,8,0,2,1513,0.5665104207044053,0.6229494624808487
410000,92588,537838,7.093181e-10,1.1388493,1.1388493,0.23437227,0.341035,2917.0,0.6011729,0.0,0.0,-1.0,6.0,98288.14,105823.18,9,24,18,3,2,3,9,24,18,3,2,3,2288,0.49605195612771735,0.9035394463400366
410000,122368,537838,3.832792e-10,0.0,0.0,0.46678892,0.5364653,4579.0,0.34301972,0.0,0.0,-1.0,10.0,302148.8,314738.3,15,40,40,8,1,1,19,44,47,8,1,1,3194,0.5680007283521756,0.9750064290757605
410000,90279,537838,2.6160749e-10,0.0,0.0,0.39771822,0.4485096,3283.0,0.62791896,-1.0806667,3.8456957,3.915,11.0,60775.46,36066.582,9,24,23,7,0,5,9,27,26,7,0,5,2383,0.7725816294152728,0.9717265098217654
410000,24505,537838,2.0038723e-10,0.0,0.0,0.33468223,0.43130526,2101.0,0.099389195,0.0,0.0,-1.0,3.0,63952.395,72602.01,6,17,17,3,0,0,9,17,20,3,0,0,1522,0.5432104191759446,0.4542229278907757
410000,121389,537838,1.8527782e-10,0.0,0.0,0.27601856,0.33380702,3930.0,0.012078524,0.0,0.0,-1.0,5.0,97179.0,98788.46,8,15,16,6,5,5,8,16,17,6,6,6,2955,0.5011910366252957,0.9441217689146604
410000,96373,537838,0.0,0.0,0.0,0.2578525,0.32062683,3392.0,0.015019476,0.74501514,0.7930573,1.0168467,4.0,109873.55,114711.53,18,25,24,15,4,10,18,26,25,15,5,11,2411,0.43369715061105896,0.8918057722727512
410000,88610,537838,1.8284291e-10,0.0,0.0,0.2700677,0.28761917,2913.0,0.119386554,0.0,0.0,-1.0,3.0,99245.14,99432.8,2,8,25,6,1,1,3,10,28,7,2,1,2182,0.4878191615054239,0.7485133853776258
410000,88166,537838,1.6842397e-10,0.0,0.0,0.26337248,0.33226186,3464.0,0.015176773,0.0,0.0,-1.0,8.0,96213.5,93849.28,1,12,22,2,0,0,1,12,22,2,0,0,2614,0.43862671160660105,0.9618246191868338
410000,118524,537838,1.53237e-10,0.0,0.0,0.24174389,0.31133622,3050.0,0.0835526,0.0,0.0,-1.0,3.0,124748.99,117771.93,11,13,20,8,0,2,12,13,21,8,0,2,2271,0.5649097567929819,0.7776695689689377
410000,125153,537838,1.7968205e-10,0.0,0.0,0.35021865,0.40338176,4787.0,0.5074522,6.1858473,6.281869,7.28,4.0,75421.2,47783.234,8,29,19,13,4,8,8,29,19,13,5,9,3505,0.620942375315966,0.7657483625148326
410000,29539,537838,5.620262e-12,0.0,0.0,0.20842299,0.2675591,1980.0,0.5563861,0.0,0.0,-1.0,8.0,85732.914,82817.61,5,19,18,10,7,10,5,19,18,10,7,10,1622,0.6131864438633715,0.9006432715257117
410000,41379,537838,0.0,0.9626899,0.9626899,0.24505115,0.29253313,2961.0,0.03492701,0.0,0.0,-1.0,9.0,56804.47,62598.227,9,13,17,7,5,7,11,18,19,7,5,7,2164,0.4881463351291848,0.9684464677817314
410000,121748,537838,1.6511399e-10,0.0,0.0,0.23222044,0.3137291,2426.0,0.2755972,0.0,0.0,-1.0,4.0,74770.14,83039.98,8,25,20,6,1,1,8,25,20,7,2,2,1838,0.5711815201131913,0.7621414402773752
410000,89735,537838,1.7933417e-10,0.0,0.0,0.21346761,0.27581877,3311.0,0.33554155,0.0,0.0,-1.0,4.0,146592.75,146106.73,7,24,16,12,2,3,8,25,18,12,2,3,2507,0.4731898614075143,0.8905713389466384
410000,90859,537838,1.3574396e-10,0.77180207,0.7719644,0.46538073,0.5302032,8744.0,0.26761627,0.0,0.0,-1.0,6.0,176794.31,183523.23,9,19,26,5,4,5,11,22,29,7,5,7,6096,0.5843323932699367,0.931782006057638
410000,132422,537838,6.863235e-10,0.0,0.0,0.2698838,0.28547117,3183.0,0.34620547,0.0,0.0,-1.0,5.0,67128.59,50321.46,2,12,27,16,1,3,4,12,27,16,1,3,2220,0.5539132148882189,0.910343989646919
410000,37840,537838,0.0,0.72967404,0.7296754,0.5584154,0.6205685,1872.0,0.46577168,-2.974695,2.974695,-2.974695,5.0,116104.59,131947.05,4,23,33,11,4,7,5,25,35,12,5,8,1332,0.6334221954655939,0.8093257789941044
410000,37983,537838,0.0,0.6537377,0.6726582,0.617373,0.7186939,1963.0,0.5966497,0.15380093,6.021197,9.487,10.0,117754.02,122124.266,20,24,18,5,3,5,27,28,23,5,4,6,1324,0.24910680040756084,0.9403047245423214
410000,113963,537838,1.7451418e-10,0.0,0.0,0.14988042,0.18229136,2600.0,0.31455362,0.0,0.0,-1.0,3.0,63703.656,61901.703,9,22,22,5,0,1,10,26,25,5,0,1,1837,0.5215222365607217,0.6453911502515095
410000,40961,537838,2.0164496e-10,0.0,0.0,0.24557465,0.29866737,2419.0,0.3956433,0.0,0.0,-1.0,4.0,82799.73,83374.66,13,17,18,3,0,2,13,17,18,4,1,3,1622,0.606076044570085,0.7672357286527676
410000,121996,537838,1.4224633e-10,0.0,0.0,0.20618314,0.2600094,3107.0,0.13999093,0.0,0.0,-1.0,4.0,86681.36,85673.13,7,14,18,5,0,2,9,16,19,5,1,3,2182,0.5564088738402042,0.8761400260351309
410000,129861,537838,1.8370265e-10,0.0,0.0,0.22877963,0.31406358,2245.0,0.33630657,0.0,0.0,-1.0,6.0,72356.67,72996.305,4,12,21,4,1,5,8,15,25,4,1,5,1575,0.6053176229820603,0.8652465265177097
410000,41800,537838,0.0,0.0,0.0,0.2774082,0.31600052,2866.0,0.64278704,0.0,0.0,-1.0,8.0,80632.9,95680.09,3,3,18,3,3,5,5,3,18,3,3,5,1926,0.510558530404839,0.9434369255122352
410000,24055,537838,1.238577e-10,0.0,0.0,0.20946614,0.24946742,2451.0,0.36191773,0.0,0.0,-1.0,9.0,155952.16,123969.07,6,21,21,4,1,4,6,24,24,4,1,4,1700,0.5443993560036395,0.9499675084191445
410000,61753,537838,2.0311938e-10,0.0,0.0,0.18773094,0.22106627,3457.0,0.5480594,0.0,0.0,-1.0,6.0,108688.41,122337.89,7,19,22,1,2,2,7,19,22,1,2,2,2339,0.5059408462224533,0.919318771015432
410000,45851,537838,3.9002396e-10,0.0,0.0,0.24104078,0.31671423,2785.0,1.3196745,0.32680857,4.2763147,4.590617,5.0,130927.33,58020.867,6,9,26,14,4,2,7,9,26,18,4,2,1936,0.488097754163933,0.7593755839124791
410000,45873,537838,2.381538e-10,0.0,0.0,0.19049801,0.2431207,2415.0,0.5857172,0.0,0.0,-1.0,6.0,158091.1,131855.42,3,9,23,5,5,7,5,11,24,6,6,7,1674,0.6054272315681203,0.8831137839024065
410000,140730,537838,2.480052e-10,0.0,0.0,0.26780468,0.33957967,3797.0,0.4857965,0.0,0.0,-1.0,3.0,44800.71,51716.234,10,29,20,4,1,2,11,29,21,4,1,2,2717,0.5005908282008432,0.8546566195179823
410000,144091,537838,3.3720016e-11,0.8326046,0.8476795,0.49632463,0.5673582,3294.0,0.0971992,0.0,0.0,-1.0,7.0,211760.61,233836.92,17,11,29,14,0,0,17,15,33,14,0,1,2481,0.6369514395699023,0.9531417792188548
410000,115858,537838,1.7876796e-10,0.0,0.0,0.23623545,0.29938015,4796.0,0.32901192,0.0,0.0,-1.0,5.0,57608.12,58027.816,3,29,42,6,3,1,3,31,44,7,3,2,3647,0.6115631056119396,0.924358747615446
410000,134515,537838,6.957431e-12,0.0,0.0,0.2932422,0.33958948,1989.0,1.3531431,1.7584462,5.0775094,11.076,7.0,47017.047,51830.59,0,13,17,5,5,4,0,14,18,5,6,4,1423,0.26042323378180854,0.8105643259260115
410000,42835,537838,0.0,0.0,0.0,0.3362256,0.3969815,2127.0,0.4285283,0.0,0.0,-1.0,5.0,135350.73,136046.95,12,14,16,16,2,5,12,16,18,16,2,5,1506,0.6525508767296773,0.7967476513398883
410000,144269,537838,6.375679e-12,0.0,0.0,0.21316376,0.25626683,4824.0,0.44915175,0.0,0.0,-1.0,7.0,90654.03,94204.08,0,22,17,8,4,7,0,22,17,8,4,7,3507,0.518969386514242,0.9360042010408567
410000,69466,537838,1.5711443e-10,0.0,0.0,0.25479773,0.32040867,2351.0,0.2311728,0.0,0.0,-1.0,5.0,103022.97,84115.945,13,12,16,6,6,1,17,17,18,8,7,2,1560,0.547147954252936,0.8335872817281313
410000,94585,537838,3.192209e-11,0.0,0.0,0.2665469,0.30281863,6597.0,0.13815975,0.0,0.0,-1.0,7.0,193224.1,233106.64,13,14,16,4,1,2,17,15,18,5,3,3,4575,0.5372426558597457,0.9694446017827486
410000,130833,537838,2.4687716e-10,0.0,0.0,0.26036462,0.3020159,3456.0,0.026489973,0.0,0.0,-1.0,3.0,66431.86,68946.01,2,33,20,10,6,2,3,34,22,10,7,4,2284,0.705862141951753,0.8575254441333507
410000,130839,537838,1.7746399e-10,0.0,0.0,0.22472979,0.30800575,2997.0,0.17244594,0.0,0.0,-1.0,12.0,231693.27,225345.17,3,20,25,9,1,2,6,22,29,9,1,2,2247,0.7207198800232046,0.9842427765267753
410000,134787,537838,6.912173e-12,0.0,0.0,0.18764928,0.2687229,2885.0,2.687101,0.0,0.0,-1.0,4.0,41146.457,42930.41,3,17,17,7,0,2,3,17,17,7,1,2,2194,0.5147297002106318,0.5033859918502359
410000,98121,537838,1.9895556e-10,0.0,0.0,0.20118184,0.24144733,3520.0,0.29309297,0.0,0.0,-1.0,8.0,80592.33,91650.336,1,30,16,3,0,1,1,34,20,3,0,1,2641,0.5244868980819751,0.9530287289804278
410000,93868,537838,1.3145265e-10,0.0,0.0,0.3057564,0.44176257,3043.0,0.58738667,0.0,0.0,-1.0,6.0,179553.77,174300.9,1,18,26,5,1,3,1,22,31,5,1,4,2239,0.5465121718198496,0.9163967042351231
410000,32098,537838,6.209452e-10,0.0,0.0,0.2227691,0.2562963,3301.0,0.02382207,0.0,0.0,-1.0,6.0,54110.22,63972.047,7,21,24,11,2,2,8,21,24,11,4,5,2435,0.5095471904010005,0.9363133984864549
410000,34104,537838,5.0298254e-10,0.0,0.0,0.29865444,0.37643722,3288.0,1.8811504,0.0,0.0,-1.0,3.0,44006.375,21771.426,5,33,21,9,2,3,6,33,22,9,2,5,2500,0.5543691581307995,0.508851574441287
410000,130598,537838,5.845378e-11,0.0,0.0,0.28631768,0.37132484,5810.0,0.15931368,0.0,0.0,-1.0,3.0,472861.06,468034.72,2,22,20,9,5,5,2,22,20,9,7,7,3789,0.7654777142789401,0.889386157680979
410000,91188,537838,2.0582674e-10,0.0,0.0,0.25920606,0.30096585,2619.0,1.1992141,0.0,0.0,-1.0,3.0,68080.586,66017.61,11,22,17,6,2,2,12,22,18,6,3,3,1829,0.5212033432648226,0.6395920045418821
410000,90543,537838,2.1411393e-10,0.0,0.0,0.27724144,0.3262199,3484.0,0.13823104,0.0,0.0,-1.0,6.0,182489.19,133537.06,10,10,16,15,1,6,10,11,17,15,1,6,2484,0.5304945307431489,0.9407339298622417
410000,96228,537838,0.0,0.0,0.0,0.47447866,0.5632277,5393.0,0.13850296,0.0,0.0,-1.0,4.0,304422.9,311899.06,7,26,25,11,1,3,13,30,29,11,2,4,3810,0.5856108816146609,0.9338040328029795
410000,96264,537838,0.0,0.9368927,0.9368927,0.34095767,0.38125762,3492.0,1.1682608,0.0,0.0,-1.0,9.0,83544.67,74756.945,3,25,17,9,2,2,4,26,18,10,4,5,2488,0.5421579652007719,0.9105757414083564
410000,42042,537838,5.085189e-10,0.0,0.0,0.32907715,0.3693276,3809.0,0.9545282,-9.789,9.789,-9.789,3.0,59264.594,48241.293,1,21,16,10,2,2,1,22,17,10,2,2,3016,0.7036216232089252,0.7755906762122908
410000,91889,537838,1.6253426e-10,0.0,0.0,0.35597885,0.42769873,3788.0,0.03229855,0.0,0.0,-1.0,5.0,129857.42,88930.625,4,10,19,10,0,1,5,11,19,10,0,1,2722,0.644972238195541,0.9423756656817981
410000,97012,537838,4.006148e-10,0.0,0.0,0.25774628,0.34787947,3374.0,0.5930327,0.0,0.0,-1.0,5.0,45839.902,38634.926,22,38,21,12,5,9,23,40,22,12,5,11,2393,0.5754428090188372,0.9049814792906571
