runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s
410000,92984,537838,1.9563319020310388e-10,0.9285714030265808,11.157632827758789,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.731195330619812,0.0,22725.119140625,31795.70703125,13,14,16,5,1,1,16,16,17,5,1,1,1246
410000,3021,537838,1.4829368288893363e-10,0.4761904776096344,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0787376165390015,0.0,71855.109375,67525.5703125,10,21,19,6,1,1,10,24,22,6,1,2,1945
410000,123461,537838,1.7321254153213061e-10,0.30000001192092896,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8463549613952637,0.0,134790.109375,126650.484375,6,20,24,4,3,5,6,22,26,4,3,5,3767
410000,29925,537838,1.7164521193269167e-10,0.1666666716337204,21.2399959564209,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9249145984649658,0.0,61052.25390625,49532.35546875,6,36,17,4,0,1,6,38,19,4,0,1,2230
410000,127166,537838,4.4119242981199847e-11,1.1666666269302368,8.135743141174316,14.154651641845703,1.5727390050888062,1.9504636526107788,4.010628700256348,1.529168725013733,0.0,2.571809768676758,0.008525097742676735,4.091649532318115,0.0,0.1546715646982193,0.0,2.9345149993896484,0.0,0.0,20288.806640625,28,24,21,8,1,0,30,26,22,10,2,1,1456
410000,117504,537838,0.0,0.6666666865348816,0.0,11.340665817260742,1.890110969543457,2.135745048522949,3.243744373321533,0.8128960728645325,0.0,1.052105188369751,1.9467127323150635,2.3444700241088867,-0.11381950229406357,0.2107502967119217,0.0,1.344223976135254,0.0,48348.08984375,34075.8359375,16,24,17,14,0,3,16,27,20,14,0,3,1409
410000,9659,537838,1.6088563814520285e-10,0.5333333611488342,0.0,18.185426712036133,4.546356201171875,4.735230922698975,6.7197794914245605,0.3389948904514313,0.0,4.264001846313477,0.3116353750228882,4.396004676818848,-0.05106533691287041,0.7499992847442627,3.4767539501190186,3.060614824295044,0.0,116873.359375,126301.1328125,8,15,16,4,0,1,8,17,20,4,0,1,1682
410000,20104,537838,1.425923962239395e-10,0.07692307978868484,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8482818603515625,0.0,143150.53125,151467.65625,2,26,28,4,0,0,2,26,28,4,0,0,2389
410000,51799,537838,1.2398225501808469e-10,0.125,42.65130615234375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982683539390564,0.0,105421.296875,116215.4375,1,8,22,4,1,2,1,8,22,4,1,2,3092
410000,63952,537838,2.410729393886868e-10,0.29629629850387573,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5861358642578125,0.0,31956.87890625,29096.0,8,27,18,3,3,2,8,28,19,4,4,3,3000
