runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s
482084,4094419827,0,1.0,0.0,0.0,0.3358343839645386,0.41517558693885803,2058.0,0.2956554889678955,-1.0328720808029175,2.598435401916504,1.5529581308364868,3.0,30856.19140625,34678.578125,4,2,2,9,32,32,4,2,2,11,38,39,989
482084,2554155049,0,1.0,0.0,0.0,0.37360092997550964,0.48516666889190674,2190.0,2.25321888923645,1.500479817390442,5.009372711181641,8.956976890563965,3.0,31708.478515625,29843.07421875,6,2,4,11,45,33,6,2,4,16,46,34,934
482084,4244854667,0,1.0,0.0,0.0,0.2808897793292999,0.3410654067993164,1709.0,0.5031846165657043,0.6225083470344543,5.000007152557373,7.822790145874023,3.0,31344.40625,37701.71875,5,2,0,11,34,34,5,2,0,12,37,35,952
482084,1413573264,0,1.0,0.0,0.0,0.35353708267211914,0.449053555727005,3036.0,1.0390127897262573,-1.6139062643051147,5.650528907775879,6.088632106781006,3.0,39535.28515625,53769.87109375,14,3,2,13,72,42,15,3,3,29,78,55,1424
482084,2081753257,0,1.0,0.0,0.0,0.34194397926330566,0.4202054738998413,2230.0,0.49843525886535645,0.7538403868675232,1.5830179452896118,2.9581360816955566,5.0,35228.56640625,22213.330078125,9,1,3,12,44,35,9,1,3,19,48,40,1193
482084,2130503621,0,1.0,0.0,0.0,0.30365604162216187,0.3969457149505615,1865.0,2.3178021907806396,-0.8135108351707458,3.824641704559326,8.244074821472168,3.0,39945.19140625,21489.216796875,5,2,6,18,48,37,5,2,6,20,53,39,926
482084,2199083839,0,1.0,0.0,0.0,0.3998197317123413,0.47451722621917725,2073.0,0.1855853796005249,0.5373647809028625,2.7156307697296143,7.306545257568359,3.0,29176.2578125,28180.361328125,8,1,8,5,46,36,8,1,8,9,48,39,1047
482084,2236260152,0,1.0,0.0,0.0,0.3438303768634796,0.4391915500164032,1934.0,1.0949628353118896,0.17428161203861237,3.378422498703003,3.363802671432495,3.0,22378.216796875,24221.994140625,11,1,4,6,32,32,11,1,4,8,35,38,915
482084,893964568,0,1.0,0.0,0.0,0.32444536685943604,0.366216242313385,1811.0,0.6167752742767334,0.0,0.0,-1.0,6.0,34754.94921875,37209.66015625,5,0,2,14,39,33,5,0,2,16,40,35,1000
482084,2039376384,0,1.0,0.0,0.0,0.44704669713974,0.5394808053970337,1814.0,0.6628239750862122,3.0053889751434326,5.020237922668457,10.279240608215332,3.0,17089.40625,22088.849609375,5,3,1,10,43,37,5,3,1,13,47,41,941
482084,2243236535,0,1.0,0.0,0.0,0.32426732778549194,0.4142817556858063,2818.0,0.04698920249938965,-0.5294638872146606,1.8413219451904297,1.8323241472244263,3.0,34867.0234375,47399.3671875,9,1,2,14,33,36,9,1,2,14,33,40,1520
482084,2384092239,0,1.0,0.0,0.0,0.337240606546402,0.4325675964355469,1910.0,1.2092868089675903,0.0,0.0,-1.0,4.0,21473.947265625,27246.291015625,7,2,5,16,45,34,7,2,5,20,48,37,1006
482084,2631583673,0,1.0,0.0,0.0,0.3832923471927643,0.4782380163669586,2352.0,1.884087085723877,1.0957531929016113,3.8403680324554443,6.831422805786133,4.0,36413.00390625,26821.974609375,7,1,2,6,32,41,7,1,2,11,34,43,1234
482084,2486165199,0,1.0,0.0,0.0,0.3477708697319031,0.42039555311203003,2017.0,0.25972580909729004,1.0733789205551147,2.063779830932617,3.952434539794922,3.0,24875.20703125,27101.275390625,3,2,2,15,33,33,4,2,2,17,33,34,958
482084,2535633881,0,1.0,0.0,0.0,0.3702619671821594,0.4590407609939575,2639.0,0.05529302358627319,-1.0146002769470215,3.474773406982422,4.552078723907471,4.0,20842.390625,48337.35546875,4,3,4,6,39,39,4,4,4,8,42,41,1481
482084,2771186660,0,1.0,0.0,0.0,0.3435479402542114,0.42821481823921204,1729.0,0.1737288236618042,0.0,0.0,-1.0,7.0,37677.77734375,41293.01953125,6,4,5,9,40,34,6,4,5,14,43,35,905
482084,674179492,0,1.0,0.4905559718608856,0.4905559718608856,0.38431316614151,0.44658228754997253,2840.0,0.49293041229248047,0.20810720324516296,5.005152702331543,6.301575183868408,6.0,25107.021484375,29336.6796875,13,3,3,16,54,32,13,4,4,25,58,36,1308
482084,3219754529,0,1.0,0.0,0.0,0.21436811983585358,0.28167882561683655,2291.0,0.27770718932151794,-0.8028619885444641,3.705118417739868,3.4443092346191406,4.0,33661.78125,42455.00390625,3,1,3,5,49,41,3,1,3,6,51,43,1228
482084,3886723273,0,1.0,0.0,0.0,0.27811887860298157,0.3600216805934906,1867.0,0.4349203109741211,1.2440216541290283,2.9755167961120605,6.075754642486572,3.0,25417.912109375,29596.0390625,1,3,3,20,29,33,1,3,3,21,32,34,970
482084,738872843,0,1.0,0.28354623913764954,0.28354623913764954,0.35025736689567566,0.4357618987560272,1869.0,0.08411777019500732,0.0,0.0,-1.0,3.0,33001.71875,31785.33203125,5,1,5,8,54,33,5,1,5,10,58,38,938
482084,4145898557,0,1.0,0.0,0.0,0.3478093445301056,0.408028781414032,1979.0,0.10439205169677734,0.0,0.0,-1.0,9.0,22264.439453125,34280.0390625,2,3,2,9,34,34,2,3,2,10,34,38,975
479913,3156484370,0,1.0,0.0,0.0,0.3249797523021698,0.41274741291999817,1964.0,0.4239630699157715,-0.3718010485172272,7.674122333526611,9.7528657913208,4.0,0.0,38984.13671875,4,3,1,7,35,34,4,3,1,7,37,36,982
479913,1568666901,0,1.0,0.0,0.0,0.40305963158607483,0.44963526725769043,2170.0,1.969455599784851,-0.7089272737503052,1.3346201181411743,0.9282949566841125,5.0,24348.171875,26659.0703125,3,0,2,16,42,43,3,0,2,19,45,44,1161
479913,324920533,0,1.0,0.0,0.0,0.37219125032424927,0.48081570863723755,2386.0,0.22223186492919922,0.9783861041069031,1.6530539989471436,3.0606131553649902,3.0,10185.5712890625,30619.0078125,7,1,4,16,27,47,8,2,4,29,31,56,1170
476991,3190884433,0,1.0,0.0,0.0,0.31437501311302185,0.3954278230667114,1838.0,0.5741332769393921,0.818590521812439,1.7989470958709717,4.428248882293701,3.0,22351.9921875,25546.65625,0,0,0,6,45,31,0,0,0,6,46,32,968
476060,807404315,0,1.0,0.0,0.0,0.32997462153434753,0.4340178072452545,1950.0,2.6042585372924805,1.7883009910583496,5.1027607917785645,10.394593238830566,3.0,21668.78515625,21045.63671875,1,1,1,15,35,36,1,1,1,20,37,41,959
476060,1032408579,0,1.0,0.0,0.0,0.2536388039588928,0.3521604537963867,2147.0,2.0897090435028076,-2.472813367843628,5.681337356567383,3.4368767738342285,3.0,27783.474609375,26896.607421875,3,1,1,12,29,37,3,1,1,15,36,37,999
476060,756158787,0,1.0,0.0,0.0,0.419782817363739,0.48477092385292053,2050.0,1.295480728149414,-6.92074728012085,8.705641746520996,0.0,3.0,28402.732421875,31755.087890625,4,3,3,13,36,31,4,4,3,16,39,37,1009
476060,1041616526,0,1.0,1.0041661262512207,1.0041661262512207,0.37244561314582825,0.4458872973918915,1824.0,0.41047215461730957,0.0,0.0,-1.0,3.0,32416.099609375,36602.38671875,1,2,0,9,37,36,1,2,0,11,39,38,934
476060,1101145856,0,1.0,0.0,0.0,0.3324824869632721,0.41422662138938904,1780.0,0.963952362537384,0.7781283855438232,3.735135316848755,6.558506011962891,8.0,23254.69921875,22154.00390625,2,1,0,11,36,42,2,1,0,11,37,42,976
476060,1091960863,0,1.0,0.0,0.0,0.34811317920684814,0.43779292702674866,2119.0,1.6157960891723633,0.0,0.0,-1.0,6.0,25047.408203125,22167.625,6,2,1,6,45,42,6,2,1,10,46,45,928
476060,1383797887,0,1.0,0.0,0.0,0.407500296831131,0.47626668214797974,2266.0,0.22576594352722168,-2.5775833129882812,4.315074443817139,1.382542610168457,4.0,32945.67578125,28653.79296875,6,0,1,6,49,38,6,0,1,8,50,41,1265
476060,347568055,0,1.0,0.0,0.0,0.36305564641952515,0.4554469585418701,2371.0,2.786942481994629,1.9173167943954468,4.5213470458984375,11.046181678771973,3.0,36360.93359375,34763.18359375,5,1,2,16,40,39,5,1,2,19,44,42,1181
476060,561481787,0,1.0,0.9961391091346741,0.9961390495300293,0.3514403998851776,0.4190274178981781,2621.0,0.6299457550048828,-0.41859757900238037,3.4951460361480713,7.42052698135376,4.0,29249.46875,121536.5,2,1,3,5,38,32,2,1,3,9,43,37,1487
476060,1243070922,0,1.0,1.0551223754882812,1.0551223754882812,0.2730364501476288,0.3669080436229706,1956.0,0.7548195123672485,0.3029501736164093,1.9661723375320435,3.520811080932617,4.0,27938.9921875,23574.3515625,2,4,0,12,27,40,2,4,0,13,28,45,903
477037,3296271458,0,1.0,0.0,0.0,0.30939924716949463,0.3734878897666931,1655.0,0.482521653175354,-1.1503454446792603,3.7790892124176025,4.307178497314453,3.0,32461.828125,22951.25,3,0,0,7,45,44,3,0,0,7,45,44,948
477037,1148859419,0,1.0,0.0,0.0,0.34666669368743896,0.43969473242759705,2006.0,1.5211721658706665,-1.5293949842453003,3.124743700027466,0.2594054937362671,3.0,17530.37890625,24534.76171875,4,2,1,15,41,39,4,2,1,20,45,42,966
477037,2322037590,0,1.0,0.0,0.0,0.38179919123649597,0.4477704167366028,2726.0,2.7379531860351562,-0.13876274228096008,0.5996192693710327,0.4091991186141968,3.0,18660.185546875,27712.931640625,4,2,1,21,35,39,4,2,1,25,35,40,1310
477037,1307453947,0,1.0,0.0,0.0,0.3421785235404968,0.4148813784122467,2280.0,0.22780299186706543,-0.7431247234344482,1.0019117593765259,-0.04082772508263588,4.0,35242.05859375,42920.59375,11,3,4,18,40,46,11,3,4,27,43,49,1044
477037,2216502011,0,1.0,0.0,0.0,0.24406132102012634,0.32124048471450806,2044.0,0.9211456775665283,0.0,0.0,-1.0,3.0,26812.654296875,30323.369140625,6,2,1,8,46,48,6,3,2,10,46,48,1107
477037,1743282847,0,1.0,0.6617273092269897,0.6617273092269897,0.41149306297302246,0.49735260009765625,2198.0,0.010058611631393433,2.6202285289764404,3.789797306060791,9.570143699645996,6.0,30034.509765625,69583.546875,4,2,2,9,39,47,4,2,2,12,43,49,1027
477037,1882420864,0,1.0,0.0,0.0,0.30965790152549744,0.3833783268928528,2571.0,0.6197490096092224,-3.8755743503570557,7.5422210693359375,0.18373000621795654,3.0,13828.908203125,21584.08203125,5,3,4,6,45,41,5,3,4,10,47,44,1245
477037,1668197084,0,1.0,0.0,0.0,0.362061470746994,0.45906373858451843,2743.0,2.857205867767334,-1.945818305015564,3.726914167404175,1.2328102588653564,4.0,21614.482421875,27475.708984375,2,3,3,19,46,44,2,3,3,19,47,49,1408
477037,1908871608,0,1.0,0.0,0.0,0.36116382479667664,0.4415033757686615,1914.0,0.11348152160644531,1.0494459867477417,3.1635940074920654,8.533101081848145,5.0,39966.453125,90823.40625,3,2,9,10,39,33,3,2,9,14,46,38,901
477037,2142380725,0,1.0,0.0,0.0,0.3662642240524292,0.43479475378990173,3076.0,0.4791451096534729,-1.6292355060577393,2.6506643295288086,0.963683009147644,4.0,17101.2578125,23517.208984375,4,0,3,21,53,51,4,0,3,24,56,56,1664
477037,2214352302,0,1.0,0.0,0.0,0.35595905780792236,0.409328430891037,2882.0,0.18908226490020752,1.3601820468902588,4.129558563232422,12.140997886657715,3.0,29948.6796875,44478.2578125,2,0,5,8,37,36,2,0,5,11,40,37,1560
477037,1826930010,0,1.0,0.0,0.0,0.3452664613723755,0.4231962561607361,1925.0,0.8607403039932251,0.8799324631690979,1.293979525566101,1.828669548034668,3.0,0.0,77996.796875,6,2,1,9,32,32,6,2,1,10,36,33,955
477037,1836241229,0,1.0,0.0,0.0,0.3882088363170624,0.453758180141449,2547.0,0.0149003267288208,0.4068959057331085,1.238521933555603,1.8983429670333862,3.0,12825.748046875,28980.6875,3,2,3,12,39,43,3,2,3,19,40,46,1444
477037,1909787264,0,1.0,0.0,0.0,0.36203527450561523,0.4460069239139557,2222.0,3.0387706756591797,0.0,0.0,-1.0,6.0,17328.421875,25226.25390625,6,6,6,12,40,42,6,6,6,15,45,42,984
477037,1928547622,0,1.0,0.0,0.0,0.2885226607322693,0.37345266342163086,2023.0,0.9736675024032593,0.0,0.0,-1.0,3.0,22445.16796875,20716.8203125,3,2,2,9,40,40,3,3,2,9,40,40,1115
477037,1388582198,0,1.0,0.0,0.0,0.39701688289642334,0.4647764563560486,2994.0,0.18411850929260254,-4.781635761260986,8.717470169067383,1.7004351615905762,4.0,22496.3203125,28420.93359375,6,7,0,7,46,39,6,7,0,8,50,44,1517
477037,2657274451,0,1.0,0.0,0.0,0.4141142964363098,0.4822077453136444,1993.0,3.0494110584259033,-4.281420707702637,7.411416053771973,3.3299593925476074,5.0,28358.423828125,30279.9921875,2,4,4,10,30,43,2,4,4,13,31,43,1116
477037,1745036311,0,1.0,0.0,0.0,0.3845764100551605,0.45552313327789307,1823.0,1.388925313949585,0.009465374983847141,1.5313907861709595,2.8469338417053223,3.0,0.0,22451.439453125,6,1,2,18,42,35,6,1,2,25,44,38,965
477037,1752314312,0,1.0,0.0,0.0,0.3370133340358734,0.4039733409881592,2683.0,1.606818437576294,0.3777099549770355,4.091487884521484,6.917113780975342,3.0,22441.19921875,31603.49609375,2,4,2,13,48,49,3,5,3,16,58,53,1462
477037,3452141613,0,1.0,0.9405124187469482,0.9405124187469482,0.31504589319229126,0.3771594762802124,2197.0,0.1900193840265274,-0.06033211201429367,1.3856284618377686,0.9613909721374512,4.0,35715.83203125,33088.95703125,4,1,1,10,51,44,4,1,1,15,52,47,1110
477037,3597980956,0,1.0,0.0,0.0,0.388105571269989,0.46287912130355835,1774.0,0.10710307955741882,-0.26609793305397034,2.969978094100952,3.405410051345825,3.0,25704.419921875,31382.234375,3,0,2,6,29,31,4,0,2,8,29,32,923
477037,3190897265,0,1.0,0.0,0.0,0.2620117664337158,0.33915597200393677,1976.0,0.08591890335083008,-0.759809136390686,1.9196248054504395,1.5692921876907349,3.0,0.0,32340.42578125,2,1,0,5,31,32,2,1,0,7,32,33,1041
477037,2737383435,0,1.0,0.0,0.0,0.3286202549934387,0.3731767237186432,1757.0,0.27323269844055176,0.0,0.0,-1.0,3.0,15531.1953125,31148.025390625,6,3,4,11,42,42,6,3,4,11,43,43,956
476991,2118041751,0,1.0,0.0,0.0,0.3639463186264038,0.4506727457046509,2189.0,0.5187920331954956,0.0,0.0,-1.0,5.0,19275.6796875,65506.9765625,7,3,10,9,32,38,7,3,10,12,39,42,1162
476991,2117666039,0,1.0,0.9930715560913086,0.9930715560913086,0.3313385546207428,0.4288397431373596,2096.0,0.18529373407363892,0.508384108543396,1.3371164798736572,3.7336511611938477,3.0,17925.125,20189.869140625,4,0,3,9,39,38,4,0,3,12,39,39,1080
483370,1234619454,0,1.0,0.0,0.0,0.3623490035533905,0.4331374168395996,1832.0,0.4800981283187866,0.8442981839179993,1.5946028232574463,2.6298141479492188,3.0,10429.201171875,91693.7421875,4,0,1,15,33,31,4,0,1,26,39,35,951
483370,1199318742,0,1.0,0.0,0.0,0.3740577697753906,0.4506533741950989,2042.0,0.24610066413879395,0.25012949109077454,3.0811126232147217,4.413000106811523,3.0,23424.25,23406.712890625,5,0,0,9,38,39,5,0,0,9,38,39,1106
483370,1350651156,0,1.0,0.0,0.0,0.26984938979148865,0.34187087416648865,2002.0,2.652799367904663,-4.243638038635254,4.621099948883057,-2.4144034385681152,4.0,24488.677734375,29217.142578125,2,0,3,13,40,39,2,0,4,14,40,41,1022
483370,1586831732,0,1.0,0.0,0.0,0.33339980244636536,0.39280736446380615,1884.0,0.34282422065734863,0.0,0.0,-1.0,3.0,37786.6015625,39395.98828125,6,1,3,14,40,39,6,1,3,17,41,40,958
483370,1663088806,0,1.0,0.0,0.0,0.3351099491119385,0.3986261785030365,2627.0,0.5667517781257629,0.0,0.0,-1.0,4.0,37830.96875,38622.75,9,4,4,12,44,53,9,4,5,13,46,54,1470
483370,1804814725,0,1.0,0.0,0.0,0.40336963534355164,0.4702019691467285,2177.0,0.2893030643463135,0.0,0.0,-1.0,3.0,37673.76171875,31128.138671875,6,3,0,12,24,40,6,3,0,18,34,43,1105
483370,2422246547,0,1.0,0.0,0.0,0.3940775990486145,0.4973110854625702,1866.0,2.215632200241089,0.19922682642936707,3.2675790786743164,7.039090156555176,3.0,18811.662109375,30734.005859375,2,1,3,14,49,44,2,1,3,14,50,48,941
483370,2807623521,0,1.0,0.0,0.0,0.3689240515232086,0.42564821243286133,2159.0,0.1323091983795166,0.0,0.0,-1.0,3.0,38116.90234375,33068.609375,5,2,7,8,34,34,5,2,7,10,34,41,1121
483370,2694058129,0,1.0,0.0,0.0,0.4216609299182892,0.5197128653526306,2899.0,2.7178683280944824,-1.4932377338409424,4.279601573944092,5.3662309646606445,4.0,32345.017578125,29897.33203125,5,1,7,8,28,33,5,1,7,9,31,33,1517
483370,2488694132,0,1.0,0.0,0.0,0.44135814905166626,0.526249885559082,2030.0,1.917500376701355,0.38962626457214355,2.464782953262329,5.756160736083984,3.0,33531.1328125,24198.115234375,7,3,4,14,22,46,7,3,4,17,24,51,1083
483370,2525810845,0,1.0,0.0,0.0,0.4062257707118988,0.45653262734413147,1908.0,2.0599207878112793,1.8158881664276123,6.932754039764404,12.36651611328125,3.0,19821.541015625,27031.92578125,13,3,4,6,35,33,13,3,4,14,39,35,1052
483370,2734116749,0,1.0,0.0,0.0,0.30933308601379395,0.3904128968715668,2104.0,0.6213572025299072,0.0,0.0,-1.0,3.0,38748.61328125,28121.5859375,6,1,2,8,49,37,6,1,2,13,49,39,1037
483370,2143091093,0,1.0,0.6186862587928772,0.6186862587928772,0.4202950596809387,0.5113147497177124,2214.0,0.6559418439865112,0.7363182306289673,2.019935369491577,2.6045947074890137,3.0,37657.90625,75516.421875,4,2,1,10,49,38,4,2,1,11,50,41,993
483370,2340731616,0,1.0,0.0,0.0,0.3812876045703888,0.4365729093551636,2366.0,0.4860146939754486,0.9517669081687927,3.6660351753234863,7.462623596191406,3.0,33025.46484375,27117.732421875,7,3,5,11,22,39,7,3,5,13,23,39,1150
483370,2374090065,0,1.0,0.0,0.0,0.31658491492271423,0.3776504099369049,1851.0,2.450951099395752,1.182996153831482,2.835505962371826,5.363043308258057,3.0,21267.646484375,29038.61328125,3,4,3,11,30,37,3,4,3,17,33,39,972
483370,732663273,0,1.0,0.9859596490859985,0.9859596490859985,0.31701546907424927,0.38982734084129333,2579.0,0.14433443546295166,0.0,0.0,-1.0,4.0,25294.375,47754.61328125,6,4,2,11,47,60,6,4,2,11,48,60,1162
483370,760969505,0,1.0,0.0,0.0,0.28092625737190247,0.3728352189064026,2392.0,0.6248711347579956,0.3285966217517853,1.4692728519439697,2.348755121231079,5.0,29100.390625,53001.7265625,3,3,2,5,42,32,3,3,2,5,42,32,1070
483370,535624896,0,1.0,0.0,0.0,0.3135122060775757,0.4123181104660034,1726.0,0.09846329689025879,0.0,0.0,-1.0,5.0,33412.859375,28955.486328125,2,1,1,15,36,34,2,1,1,20,37,36,917
483370,546623503,0,1.0,0.0,0.0,0.32344961166381836,0.39893999695777893,1741.0,1.1957467794418335,1.7991222143173218,2.2622718811035156,3.7287261486053467,5.0,28280.775390625,40159.94921875,5,2,3,15,38,38,5,2,3,16,39,39,1070
483370,696837688,0,1.0,0.0,0.0,0.4129432737827301,0.5129343867301941,1822.0,1.1682195663452148,0.0,0.0,-1.0,3.0,33398.453125,32370.1796875,6,5,4,11,41,35,8,5,4,15,47,39,919
483370,762874530,0,1.0,0.0,0.0,0.3583100140094757,0.46237415075302124,2475.0,0.6723009943962097,0.0,0.0,-1.0,3.0,36266.73828125,55137.15234375,4,7,4,20,36,31,4,7,4,25,39,34,1125
483370,771272329,0,1.0,0.0,0.0,0.40090611577033997,0.5100902318954468,1920.0,0.6428955793380737,0.27296051383018494,0.5017843842506409,0.9376235008239746,3.0,24556.875,25107.291015625,10,2,1,20,45,38,10,2,1,26,48,40,1041
483370,789830069,0,1.0,0.0,0.0,0.41493868827819824,0.5082725882530212,2015.0,0.18191885948181152,-2.235278844833374,7.475512981414795,8.02841854095459,3.0,5472.74462890625,20393.951171875,3,2,4,6,38,37,3,2,4,6,39,37,945
483370,581809684,0,1.0,0.0,0.0,0.35680875182151794,0.43286633491516113,2396.0,1.021522045135498,1.0377459526062012,6.159850597381592,11.944295883178711,3.0,34433.62109375,28448.47265625,1,3,1,15,31,34,1,4,2,16,34,37,1164
