runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s
476929,1309704284,0,1.0,0.0,0.0,0.2568056583404541,0.3463985323905945,2117.0,0.7279008626937866,2.634803056716919,4.405272483825684,8.743302345275879,3.0,34958.0078125,39751.16015625,9,15,17,11,14,11,11,16,20,13,15,12,1166
474926,2742543792,0,1.0,0.0,0.0,0.2990935742855072,0.33566853404045105,2181.0,0.4584493637084961,0.4793049693107605,2.808530807495117,5.533207893371582,3.0,8129.7421875,27226.998046875,4,16,19,6,8,13,5,17,19,6,8,13,1329
482028,718842702,0,1.0,0.0,0.0,0.29558634757995605,0.3146633505821228,3405.0,1.1611889600753784,0.8298246264457703,1.9411587715148926,2.58467173576355,4.0,23547.962890625,24092.677734375,6,21,16,7,22,17,6,22,17,10,23,18,1893
479929,449320120,0,1.0,0.0,0.0,0.2961122989654541,0.3789883255958557,1759.0,2.25522780418396,2.089613914489746,4.561090469360352,10.858133316040039,3.0,30034.58984375,27309.318359375,12,11,17,10,13,15,13,12,19,10,14,16,809
483515,580496594,0,1.0,0.0,0.0,0.19671249389648438,0.2608344256877899,2242.0,0.21502149105072021,-1.025615930557251,1.7240023612976074,0.9989060163497925,3.0,22344.078125,30561.208984375,20,11,18,13,12,22,24,12,18,17,12,22,1021
481968,525832633,0,1.0,0.0,0.0,0.32497647404670715,0.3656527101993561,2104.0,0.025222063064575195,0.0,0.0,-1.0,7.0,30067.416015625,28216.203125,10,23,18,16,9,6,11,25,20,16,9,7,1037
481968,1283187925,0,1.0,0.0,0.0,0.21059054136276245,0.3008163273334503,1998.0,0.16280366480350494,0.0,0.0,-1.0,3.0,34834.171875,26046.107421875,5,21,21,11,18,12,8,23,24,11,18,12,839
481968,620817019,0,1.0,0.0,0.0,0.15089121460914612,0.21549656987190247,2390.0,2.4132869243621826,0.0,0.0,-1.0,3.0,16333.9580078125,28843.140625,9,21,23,11,15,18,11,22,23,15,16,18,1096
484909,1705031970,0,1.0,0.0,0.0,0.14802487194538116,0.21561849117279053,1734.0,0.39337706565856934,0.0,0.0,-1.0,3.0,32641.423828125,21571.5625,10,22,17,11,16,15,10,24,19,13,17,16,824
484909,1471859900,0,1.0,0.0,0.0,0.2653062343597412,0.3122366964817047,2253.0,2.0851879119873047,0.0,0.0,-1.0,3.0,27769.46484375,30340.708984375,4,14,17,7,12,11,6,14,17,9,15,13,1049
484909,3540951063,0,1.0,0.0,0.0,0.1922857016324997,0.23259557783603668,1715.0,0.06487787514925003,0.0,0.0,-1.0,4.0,37560.89453125,50860.50390625,7,16,18,12,13,10,11,17,20,14,15,11,812
474441,886658726,0,1.0,0.0,0.0,0.28165948390960693,0.324493408203125,2104.0,0.2835012674331665,0.0,0.0,-1.0,3.0,16148.8818359375,43871.53125,10,8,19,13,18,13,10,9,20,14,20,16,1155
484597,3841736817,0,1.0,0.0,0.0,0.31627795100212097,0.40047895908355713,2084.0,0.6563490629196167,-2.1192784309387207,6.163578510284424,7.042906761169434,4.0,23284.953125,34401.36328125,9,21,19,5,9,11,10,21,20,5,10,12,1104
484597,3135458220,0,1.0,0.0,0.0,0.34292715787887573,0.3968474566936493,1915.0,0.5381497144699097,2.40399432182312,4.617320537567139,9.344740867614746,4.0,34119.65625,35657.12890625,6,26,28,9,13,12,6,27,29,11,14,13,910
484597,4266190117,0,1.0,0.0,0.0,0.21547038853168488,0.2913055717945099,2111.0,0.047673165798187256,1.3729798793792725,3.654547691345215,6.125141143798828,4.0,0.0,46891.13671875,7,14,17,8,13,9,7,14,17,8,13,9,1150
482374,4237154511,0,1.0,0.0,0.0,0.18386800587177277,0.25344789028167725,2111.0,0.6416829228401184,0.07416938990354538,0.09576209634542465,0.13474397361278534,3.0,37405.60546875,35582.63671875,17,18,28,12,21,8,19,19,29,14,22,9,1098
482374,2884745889,0,1.0,0.0,0.0,0.3548072874546051,0.4625840485095978,1721.0,0.38350558280944824,0.0,0.0,-1.0,4.0,32747.744140625,40363.61328125,2,6,16,8,6,9,2,6,16,8,6,9,812
480657,716450648,0,1.0,0.0,0.0,0.21401232481002808,0.298942893743515,2453.0,0.7866353988647461,4.11685848236084,7.392596244812012,17.672155380249023,4.0,28264.1640625,27388.92578125,17,25,19,13,13,14,21,29,22,14,13,14,1146
479563,1613825027,0,1.0,0.0,0.0,0.28024566173553467,0.3559669852256775,2071.0,1.4484469890594482,-0.01541804801672697,2.7070629596710205,4.66253662109375,5.0,15583.09375,25889.310546875,12,16,16,10,18,12,19,19,16,13,20,14,1149
474533,1386952387,0,1.0,0.0,0.0,0.20524020493030548,0.23983870446681976,1578.0,2.4410793781280518,-2.8285744190216064,5.489766597747803,1.498439908027649,3.0,22633.001953125,45769.4375,6,11,17,14,11,15,6,12,18,15,12,15,1009
474533,1355640082,0,1.0,0.0,0.0,0.18342550098896027,0.2395390272140503,1928.0,1.0811750888824463,0.0,0.0,-1.0,3.0,20953.73828125,21004.845703125,11,16,29,22,22,18,13,16,32,23,23,20,1247
481865,892495178,0,1.0,0.0,0.0,0.20788373053073883,0.26266148686408997,1881.0,2.5014612674713135,-0.6489174365997314,1.9528117179870605,1.1929240226745605,3.0,8092.7255859375,24884.599609375,8,12,24,17,20,16,11,13,25,19,22,18,890
481865,1293885495,0,1.0,0.0,0.0,0.26062071323394775,0.3499661982059479,1831.0,0.7920455932617188,-0.8974729776382446,4.554372787475586,7.577929496765137,3.0,33007.59765625,35189.41796875,5,17,21,16,27,27,5,18,22,18,28,27,890
481865,1739297080,0,1.0,0.0,0.0,0.28284353017807007,0.3356148600578308,2781.0,0.9841434955596924,0.09257548302412033,2.3838512897491455,2.4596917629241943,4.0,11565.111328125,24903.48046875,8,18,17,13,21,21,10,24,19,13,21,21,1437
481865,1773022701,0,1.0,0.0,0.0,0.42782601714134216,0.5067111253738403,4026.0,1.7392810583114624,0.0,0.0,-1.0,3.0,35400.66015625,39022.4765625,15,20,18,19,21,24,16,20,19,20,21,24,2316
475369,2933757073,0,1.0,0.0,0.0,0.13696816563606262,0.18376290798187256,1822.0,1.1906747817993164,0.0,0.0,-1.0,3.0,29744.58203125,26552.294921875,10,25,19,7,7,9,17,27,22,9,10,11,1093
475369,2323144747,0,1.0,0.0,0.0,0.18480169773101807,0.24168871343135834,2219.0,0.025144994258880615,0.0,0.0,-1.0,4.0,29775.1875,46222.96875,4,27,18,6,9,9,4,28,19,7,10,10,1286
485950,2563750694,0,1.0,0.0,0.0,0.19978784024715424,0.20340220630168915,1606.0,0.06545305252075195,0.0,0.0,-1.0,3.0,32870.44921875,34235.16015625,6,7,18,7,22,15,8,7,20,7,23,16,1000
475192,1976560273,0,1.0,0.0,0.0,0.32353171706199646,0.3962826132774353,2002.0,0.20324081182479858,-7.324962615966797,10.359061241149902,0.0,3.0,24776.798828125,26483.94140625,2,25,21,14,8,18,3,27,24,15,9,19,1062
475192,2589888945,0,1.0,0.0,0.0,0.30378615856170654,0.387889564037323,1950.0,0.49846887588500977,1.1859018802642822,6.410203456878662,17.607662200927734,4.0,29634.865234375,30142.587890625,3,10,19,13,18,14,3,11,20,14,18,14,864
481042,1057433341,0,1.0,0.0,0.0,0.2649296820163727,0.3523874878883362,2569.0,0.2099701166152954,0.0,0.0,-1.0,3.0,15724.150390625,35660.37890625,8,4,22,12,25,19,8,4,22,17,27,22,1643
481042,1426222927,0,1.0,0.0,0.0,0.1741328090429306,0.2395554780960083,2117.0,0.2602083683013916,2.0176191329956055,2.755664110183716,5.199848175048828,3.0,35394.72265625,69958.1953125,16,10,28,5,8,12,17,11,28,8,8,13,1130
484220,389043716,0,1.0,0.0,0.0,0.29124242067337036,0.34716683626174927,2599.0,0.4813435673713684,1.5765013694763184,5.3879218101501465,12.348705291748047,5.0,18374.369140625,26642.87890625,11,30,21,14,10,10,14,31,23,16,12,10,1474
486026,1148862401,0,1.0,0.0,0.0,0.23570875823497772,0.31192484498023987,2014.0,0.36576521396636963,0.8260515332221985,3.504040479660034,6.432683944702148,3.0,37432.44921875,37155.58984375,19,15,17,15,18,12,21,16,18,15,19,13,1068
486026,1277993013,0,1.0,0.0,0.0,0.26626795530319214,0.3286130130290985,1807.0,0.7455552816390991,0.0,0.0,-1.0,3.0,22464.345703125,30164.12109375,15,16,16,10,20,22,15,20,16,10,20,22,941
486273,463829617,0,1.0,0.0,0.0,0.22050240635871887,0.2540830373764038,2000.0,0.6934919357299805,1.333042025566101,3.3994011878967285,7.848099231719971,3.0,12005.7998046875,42483.91796875,6,6,17,9,6,16,6,6,17,9,7,17,1303
479720,2199712750,0,1.0,0.0,0.0,0.21314053237438202,0.28142842650413513,2409.0,0.1797167956829071,1.7687703371047974,6.781683444976807,10.411248207092285,3.0,29581.876953125,46138.171875,13,23,19,6,5,12,16,23,22,6,5,12,1168
481510,2749037937,0,1.0,0.0,0.0,0.24856625497341156,0.36108699440956116,3049.0,0.5614470839500427,-1.6248557567596436,5.4841814041137695,7.6935343742370605,3.0,28215.71484375,66171.265625,7,7,21,18,6,18,10,7,24,21,8,20,2188
482028,1243003894,0,1.0,0.0,0.0,0.26659247279167175,0.3243485391139984,2737.0,0.560600221157074,0.44189393520355225,1.1462184190750122,1.9777599573135376,3.0,25213.94140625,38653.48828125,11,16,18,12,13,28,11,18,20,15,13,28,1275
485506,855306095,0,1.0,0.0,0.0,0.20930315554141998,0.29733094573020935,1767.0,0.20249876379966736,3.375131607055664,8.224651336669922,22.823633193969727,7.0,37301.18359375,40841.125,16,17,21,16,19,24,18,18,21,20,21,26,992
486640,1049767184,0,1.0,0.0,0.0,0.26832762360572815,0.3579903841018677,1876.0,0.6402044296264648,1.9570144414901733,4.915587425231934,8.30119800567627,4.0,17649.33203125,56210.88671875,12,14,23,17,25,17,13,14,23,19,25,18,988
484616,1953915437,0,1.0,0.0,0.0,0.2672269344329834,0.3934512734413147,2671.0,0.17197823524475098,0.0,0.0,-1.0,4.0,32547.744140625,35413.5,9,18,22,16,20,17,11,18,24,16,21,18,1386
484616,2320444641,0,1.0,0.0,0.0,0.15602056682109833,0.2505817413330078,1753.0,1.3949239253997803,5.321552276611328,5.321552276611328,5.321552276611328,4.0,12517.3154296875,30517.7890625,7,21,16,8,23,16,8,22,16,12,25,17,934
484074,381184591,0,1.0,0.0,0.0,0.1838565617799759,0.27878645062446594,1759.0,0.11093974113464355,0.0,0.0,-1.0,5.0,31776.572265625,39161.2734375,12,11,20,7,9,20,13,14,23,7,11,23,853
484074,2608509991,0,1.0,0.0,0.0,0.21052144467830658,0.25707849860191345,2158.0,0.9962877631187439,-1.4719339609146118,2.5233097076416016,1.3136465549468994,3.0,24547.908203125,45560.890625,8,23,30,8,20,18,8,25,36,11,21,20,1098
473747,1025501384,0,1.0,0.0,0.0,0.18071168661117554,0.27022555470466614,2038.0,1.0046154260635376,0.0,0.0,-1.0,4.0,17817.13671875,30572.451171875,11,20,18,9,17,17,14,22,21,11,17,18,1008
486179,1250975814,0,1.0,0.0,0.0,0.15665550529956818,0.22818002104759216,1758.0,0.6929634809494019,0.0,0.0,-1.0,3.0,39281.8046875,44056.0625,11,19,21,17,25,22,13,21,24,19,27,25,983
486179,2334411986,0,1.0,0.0,0.0,0.18483105301856995,0.2478255331516266,1893.0,0.9451299905776978,0.8961231708526611,2.995844602584839,4.857915878295898,3.0,12618.37890625,39454.44921875,23,19,21,8,13,13,26,23,24,8,13,13,960
479563,3026083645,0,1.0,0.0,0.0,0.22352683544158936,0.2852056324481964,2280.0,0.45969295501708984,2.938385009765625,6.261687278747559,15.37861156463623,3.0,21767.78515625,31171.568359375,14,26,17,10,6,9,17,26,19,12,9,12,1190
479563,635122077,0,1.0,0.0,0.0,0.23040595650672913,0.3165726661682129,2021.0,2.3658194541931152,1.2913029193878174,2.9790849685668945,6.447549819946289,8.0,26571.177734375,31535.7890625,3,17,18,11,12,13,4,18,19,11,13,15,1065
479563,2683706649,0,1.0,0.0,0.0,0.170765221118927,0.23190562427043915,1705.0,2.880760431289673,-0.2575121223926544,3.881200075149536,3.1625332832336426,3.0,27659.681640625,29074.62890625,3,28,18,7,9,6,3,28,18,8,9,6,919
480657,2317205641,0,1.0,0.0,0.0,0.2443024218082428,0.31326818466186523,1936.0,0.04638051986694336,-1.8363052606582642,4.063070297241211,3.1601340770721436,4.0,0.0,26749.486328125,13,9,20,15,10,16,15,9,20,16,11,17,1037
480657,351998814,0,1.0,0.0,0.0,0.16030627489089966,0.24452337622642517,1673.0,3.0992166996002197,-0.03819160908460617,1.3700200319290161,1.3189839124679565,3.0,23826.7421875,28100.24609375,4,15,20,11,10,9,4,15,20,12,10,9,1076
480657,3427438076,0,1.0,0.0,0.0,0.19811968505382538,0.2458096295595169,1810.0,0.011408209800720215,-0.6340076923370361,0.8410361409187317,-0.0813993364572525,3.0,28365.22265625,27474.744140625,16,14,20,6,7,10,16,14,20,6,7,10,1067
481865,315585843,0,1.0,0.0,0.0,0.4264579117298126,0.4580739140510559,6843.0,3.1147923469543457,0.0,0.0,-1.0,9.0,25082.212890625,28595.765625,11,29,25,10,14,14,11,29,25,10,15,16,4590
475192,2727159641,0,1.0,0.0,0.0,0.13029028475284576,0.15231718122959137,1881.0,0.468954861164093,0.0,0.0,-1.0,3.0,33005.109375,23578.578125,11,17,21,8,13,14,13,17,23,8,13,14,1042
475192,3592540337,0,1.0,0.0,0.0,0.23202753067016602,0.3567257225513458,1773.0,0.9989464282989502,3.9620306491851807,5.248314380645752,9.999248504638672,3.0,20641.01171875,20333.603515625,14,22,17,4,5,5,20,25,18,4,5,5,856
474926,1223913666,0,1.0,0.0,0.0,0.22645491361618042,0.30716341733932495,1657.0,2.398369789123535,0.0,0.0,-1.0,5.0,33812.28125,20080.712890625,6,16,21,17,17,22,6,16,21,18,19,24,881
479929,934964970,0,1.0,0.0,0.0,0.30140241980552673,0.3941952884197235,1962.0,0.36328887939453125,1.1280380487442017,1.8095333576202393,3.097224473953247,3.0,28729.865234375,41519.8359375,3,8,16,10,14,20,3,9,17,10,14,20,1084
486179,631984608,0,1.0,0.0,0.0,0.2243558019399643,0.288992315530777,2504.0,0.10026460886001587,0.0,0.0,-1.0,3.0,34689.30078125,40853.54296875,8,30,24,19,22,19,9,31,24,22,24,21,1193
486315,1014668629,0,1.0,0.0,0.0,0.3007062077522278,0.3831823170185089,2119.0,1.9173874855041504,2.3349249362945557,3.0633089542388916,4.818952560424805,3.0,26753.984375,37693.64453125,6,7,24,12,14,13,9,8,25,15,14,13,1197
486315,894554243,0,1.0,0.0,0.0,0.3076988756656647,0.41840025782585144,1637.0,0.5539987683296204,0.0,0.0,-1.0,4.0,27889.3125,42956.76171875,6,13,16,16,25,23,6,14,17,18,27,24,881
486315,4135501811,0,1.0,0.0,0.0,0.15709927678108215,0.19134807586669922,1837.0,0.9771586060523987,-2.633303165435791,5.645182132720947,1.3775439262390137,4.0,28520.044921875,20006.87890625,15,15,21,8,9,12,16,16,21,8,10,13,842
484126,563435399,0,1.0,0.0,0.0,0.4127084016799927,0.46348464488983154,2128.0,1.1011462211608887,-1.515929937362671,1.515929937362671,-1.515929937362671,3.0,30944.41796875,33511.38671875,2,13,21,14,14,7,2,14,22,15,14,7,1337
482819,2789690666,0,1.0,0.0,0.0,0.24097196757793427,0.2940910756587982,1933.0,0.20273542404174805,0.9169673919677734,4.000089645385742,8.721034049987793,3.0,0.0,53333.87890625,3,26,16,24,13,18,3,28,19,30,13,18,1040
482819,2044656425,0,1.0,0.0,0.0,0.1304665058851242,0.16300882399082184,1782.0,1.0832957029342651,0.8353639245033264,3.0656933784484863,6.131357669830322,3.0,32185.767578125,24725.970703125,12,15,31,11,17,15,14,17,33,11,17,15,948
484909,2403240685,0,1.0,0.0,0.0,0.19598735868930817,0.29096874594688416,1729.0,0.031467244029045105,-1.334969401359558,5.5151190757751465,10.627402305603027,3.0,0.0,36362.92578125,10,21,16,12,22,23,14,23,19,15,28,27,803
484909,828424337,0,1.0,0.0,0.0,0.1647704690694809,0.20092560350894928,2091.0,0.03395301103591919,1.3424025774002075,2.8423993587493896,4.358486175537109,3.0,0.0,28543.01171875,17,18,22,7,15,22,20,21,26,7,15,22,898
484909,2206207449,0,1.0,0.0,0.0,0.28276485204696655,0.33941131830215454,2066.0,0.07341599464416504,-2.516456365585327,5.05303430557251,2.559953451156616,6.0,28221.453125,43721.5234375,4,19,19,5,15,13,5,19,20,6,17,16,1344
484909,1941237597,0,1.0,0.0,0.0,0.27486735582351685,0.38942253589630127,1884.0,0.10489131510257721,1.8415615558624268,3.6065917015075684,6.047836780548096,3.0,38629.94921875,40827.55859375,12,18,30,18,21,20,15,19,31,19,22,21,1085
476634,303871859,0,1.0,0.0,0.0,0.23394997417926788,0.32767558097839355,2688.0,2.602046489715576,0.6160122156143188,6.545472621917725,14.57343578338623,4.0,27849.556640625,51183.6875,15,23,18,16,13,20,19,25,19,17,13,20,1512
486273,981085910,0,1.0,0.0,0.0,0.25617510080337524,0.3270883858203888,2026.0,0.09229326248168945,1.0335458517074585,5.285228252410889,9.304374694824219,8.0,21372.32421875,33756.04296875,10,27,17,13,10,19,14,27,19,15,10,19,911
486273,262728789,0,1.0,0.0,0.0,0.2803844213485718,0.3324945569038391,2726.0,0.5007686614990234,1.679900884628296,4.174082279205322,8.531588554382324,4.0,22994.15625,24730.544921875,14,6,16,10,8,19,16,7,19,10,9,20,1680
481510,2174468075,0,1.0,0.0,0.0,0.18984204530715942,0.24012425541877747,2041.0,0.33775389194488525,-0.4282333552837372,2.7613749504089355,4.9830498695373535,4.0,34889.5703125,44530.51953125,12,19,16,13,14,16,14,22,17,18,16,17,853
481510,1967484578,0,1.0,0.0,0.0,0.19831088185310364,0.26182955503463745,1700.0,1.9720053672790527,-0.004825316369533539,2.666506052017212,3.347764492034912,4.0,29864.728515625,37139.90625,9,18,18,3,25,8,9,19,19,3,25,9,982
474441,758627963,0,1.0,0.0,0.0,0.2688067853450775,0.30557093024253845,2328.0,0.19768697023391724,-3.8405561447143555,3.8405561447143555,-3.8405561447143555,3.0,34047.9609375,49483.44921875,6,12,16,10,10,11,8,12,17,10,10,11,1331
483852,1239631671,0,1.0,0.0,0.0,0.2143014520406723,0.2985244393348694,2471.0,0.1492501050233841,0.0,0.0,-1.0,3.0,21785.251953125,64076.375,10,18,26,9,17,19,13,20,28,10,18,19,1118
484597,2543365187,0,1.0,0.8398582935333252,0.8398582935333252,0.2097916305065155,0.29515355825424194,1601.0,0.3040560483932495,0.0,0.0,-1.0,3.0,39053.68359375,40137.4609375,9,21,16,19,16,9,9,21,16,20,18,12,884
484597,1810567181,0,1.0,0.0,0.0,0.30971115827560425,0.402454137802124,2195.0,1.9039990901947021,0.0,0.0,-1.0,3.0,22502.900390625,24592.8203125,8,25,17,7,15,13,10,27,19,9,16,15,1185
484597,483706714,0,1.0,0.0,0.0,0.2931566834449768,0.3750014007091522,2029.0,1.1709113121032715,0.7939552068710327,4.256059169769287,9.368314743041992,8.0,0.0,42366.125,7,25,17,18,21,18,8,31,19,20,21,18,850
486640,3050724227,0,1.0,0.0,0.0,0.23537833988666534,0.33878210186958313,2133.0,0.9447329044342041,0.31780341267585754,2.2322022914886475,4.718494892120361,3.0,29694.44921875,44221.5703125,9,15,21,14,14,20,11,18,24,14,14,20,1144
473747,2184576882,0,1.0,0.0,0.0,0.19332493841648102,0.2634894847869873,1598.0,0.14028316736221313,-0.7755178809165955,3.557912826538086,3.598233222961426,3.0,38741.9609375,43449.859375,16,18,17,10,14,13,16,18,17,12,16,15,934
473747,2426114386,0,1.0,0.0,0.0,0.25155460834503174,0.32667043805122375,1696.0,0.24970752000808716,0.0,0.0,-1.0,3.0,38114.5859375,30186.22265625,18,16,16,7,16,13,19,17,16,10,17,14,1070
485506,216602069,0,1.0,0.0,0.0,0.18567796051502228,0.23276792466640472,1943.0,0.4196852445602417,0.0,0.0,-1.0,3.0,35341.87890625,31005.4921875,18,13,25,14,13,19,19,13,27,14,13,19,922
486179,3410014065,0,1.0,0.0,0.0,0.19935695827007294,0.250324010848999,2595.0,0.585182785987854,-1.8556647300720215,4.619881629943848,4.786806106567383,3.0,35550.234375,39650.546875,10,18,19,8,6,12,10,18,19,8,6,12,1164
486179,3440745803,0,1.0,0.0,0.0,0.2319081425666809,0.25158724188804626,3489.0,1.832651972770691,0.7785584926605225,8.087957382202148,11.560856819152832,3.0,22659.16015625,27186.423828125,12,25,19,8,8,9,12,25,19,8,8,9,1798
482596,573767136,0,1.0,0.0,0.0,0.23684126138687134,0.3617480397224426,1928.0,0.8184283375740051,0.0,0.0,-1.0,3.0,20952.6875,36144.6875,5,20,19,13,23,22,16,22,23,16,24,24,841
482596,773643556,0,1.0,0.0,0.0,0.23846189677715302,0.339748352766037,1826.0,0.06306266784667969,0.0,0.0,-1.0,3.0,21565.837890625,44246.390625,9,19,20,7,14,10,17,19,21,7,16,11,1050
482596,418683507,0,1.0,0.0,0.0,0.2775071859359741,0.378913551568985,2716.0,1.2909022569656372,0.0,0.0,-1.0,5.0,36398.375,42960.5703125,11,24,17,12,12,11,12,27,19,13,15,13,1622
483782,2787528304,0,1.0,0.0,0.0,0.2602368891239166,0.3314191401004791,2116.0,0.390278697013855,-1.5539318323135376,5.247204303741455,3.1863842010498047,4.0,39157.4375,38271.41015625,1,2,18,12,10,13,1,3,19,15,11,14,1250
483782,503773978,0,1.0,0.0,0.0,0.2527606189250946,0.33263155817985535,1772.0,0.4506155550479889,0.1370006501674652,0.1370006501674652,0.1370006501674652,4.0,30950.423828125,29664.10546875,5,21,20,2,10,19,6,23,23,2,11,20,852
475008,2414616161,0,1.0,0.0,0.0,0.31299471855163574,0.40690818428993225,2107.0,0.10536384582519531,-1.047573208808899,4.605901718139648,3.714174509048462,4.0,33522.203125,38087.484375,7,11,16,10,7,6,7,11,16,12,8,7,1096
475008,2959745696,0,1.0,0.0,0.0,0.16923953592777252,0.24094577133655548,1691.0,0.11667728424072266,0.0,0.0,-1.0,4.0,34123.66015625,33372.88671875,7,12,17,12,6,6,9,15,19,12,6,6,932
475008,1620270488,0,1.0,0.0,0.0,0.24014915525913239,0.3011752963066101,1549.0,2.3919482231140137,-2.0583982467651367,5.274268627166748,2.6536786556243896,3.0,28024.80859375,25342.65234375,12,13,21,17,14,16,16,13,24,18,15,19,856
481182,1630027805,0,1.0,0.0,0.0,0.24138449132442474,0.31052178144454956,1941.0,1.1276979446411133,4.7277021408081055,8.884322166442871,22.396059036254883,4.0,35439.13671875,38085.57421875,12,20,19,17,14,15,12,20,19,20,14,16,960
481182,1985666335,0,1.0,0.0,0.0,0.1495819091796875,0.18402352929115295,1561.0,0.6778103113174438,-0.35969823598861694,3.945258855819702,8.810578346252441,4.0,0.0,40537.59375,4,20,16,9,22,19,5,23,20,10,24,20,904
481182,1759943919,0,1.0,0.0,0.0,0.5065606832504272,0.5532186031341553,4542.0,2.3879456520080566,0.0,0.0,-1.0,3.0,31882.931640625,25583.083984375,9,4,19,17,28,38,10,5,20,20,30,41,2554
481182,1074992647,0,1.0,0.0,0.0,0.4099213182926178,0.4873909056186676,4097.0,2.683880090713501,0.0,0.0,-1.0,3.0,32825.2421875,34829.8125,35,38,28,14,7,13,41,39,30,15,7,13,2549
473235,448132575,0,1.0,0.0,0.0,0.25191187858581543,0.3669309616088867,3077.0,0.7759063839912415,0.05672574043273926,2.560960054397583,5.272359371185303,3.0,21581.7421875,60322.34375,17,14,24,12,7,7,18,15,25,13,7,7,1684
479213,2224826326,0,1.0,0.0,0.0,0.17484544217586517,0.27310025691986084,1602.0,0.4023800492286682,-1.9007028341293335,4.056464195251465,2.0843427181243896,6.0,23805.27734375,29806.884765625,13,16,17,17,11,18,15,18,17,17,12,19,825
479213,1637841804,0,1.0,0.0,0.0,0.20965901017189026,0.3099747598171234,1850.0,0.5984848141670227,1.779715895652771,5.156118392944336,9.071847915649414,3.0,28172.58203125,29784.923828125,10,12,19,10,16,8,14,13,20,13,19,11,873
481749,2746406990,0,1.0,0.0,0.0,0.33825546503067017,0.43233516812324524,2068.0,0.1414017677307129,0.0,0.0,-1.0,3.0,27170.6015625,86895.546875,10,9,16,17,18,17,10,11,18,22,19,19,1005
476634,637297957,0,1.0,0.0,0.0,0.18874534964561462,0.25046709179878235,1824.0,0.031046926975250244,-0.6142081618309021,1.0739425420761108,0.3738926649093628,3.0,23265.328125,35477.34375,8,13,24,13,19,16,9,16,29,16,21,19,812
484909,686776575,0,1.0,0.0,0.0,0.23083114624023438,0.3142617642879486,2210.0,1.0032073259353638,0.6889727711677551,5.408572196960449,18.590816497802734,3.0,0.0,32214.51171875,5,20,18,4,8,6,7,21,20,4,8,6,1570
484616,4110523265,0,1.0,0.0,0.0,0.25479844212532043,0.34594833850860596,1998.0,0.30327630043029785,0.0,0.0,-1.0,4.0,29396.34765625,42003.16015625,2,15,18,9,9,14,2,17,18,12,10,15,1037
474991,2067479497,0,1.0,0.0,0.0,0.2535284757614136,0.3041936457157135,2621.0,1.8922455310821533,-0.15176741778850555,1.7080572843551636,2.1968841552734375,3.0,28149.3984375,29076.978515625,11,13,16,13,10,12,16,13,18,14,11,13,1733
474991,1977065315,0,1.0,0.0,0.0,0.5507814288139343,0.6255853772163391,7844.0,0.9117137789726257,0.0,0.0,-1.0,5.0,26546.67578125,23675.42578125,5,37,33,12,14,12,5,38,34,12,14,12,5320
482212,2533086345,0,1.0,0.0,0.0,0.3582412898540497,0.4214786887168884,3232.0,0.6174685955047607,0.0,0.0,-1.0,3.0,0.0,32519.814453125,14,9,21,8,25,26,21,9,26,8,26,27,2238
476589,1136751221,0,1.0,0.0,0.0,0.13171477615833282,0.18061597645282745,2286.0,0.4666908383369446,-0.041484154760837555,0.2592879831790924,0.2144637256860733,3.0,35758.65625,32024.6171875,10,33,18,15,17,18,10,35,20,17,17,18,1071
479345,606399664,0,1.0,0.0,0.0,0.21531136333942413,0.26062965393066406,4988.0,0.806668758392334,0.0,0.0,-1.0,3.0,38456.234375,20257.109375,7,34,24,6,19,19,7,34,24,6,19,20,3634
480197,3464083671,0,1.0,0.0,0.0,0.42917680740356445,0.4501786231994629,4027.0,0.13432002067565918,0.0,0.0,-1.0,3.0,35957.203125,31023.087890625,5,19,20,15,16,7,5,21,21,15,16,7,2392
480197,1767773216,0,1.0,0.0,0.0,0.14879390597343445,0.18220660090446472,1790.0,0.0443136990070343,-2.4162139892578125,2.888529062271118,0.0,3.0,23839.98828125,20799.357421875,7,21,17,5,19,8,8,22,17,6,21,10,1094
480197,2134651665,0,1.0,0.0,0.0,0.2990746796131134,0.38097336888313293,1799.0,0.04140150547027588,0.1893642544746399,2.78202748298645,5.337764739990234,3.0,35728.73828125,31215.71484375,8,4,19,18,13,14,9,4,20,25,14,14,1154
480197,1891012988,0,1.0,0.0,0.0,0.2669144570827484,0.33994218707084656,2311.0,0.4395289421081543,0.0,0.0,-1.0,3.0,38107.64453125,27925.005859375,8,20,16,7,11,7,9,25,19,7,11,7,1195
