runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s
410000,53674,537838,1.7291831855281714e-10,0.9232563376426697,0.9232563376426697,0.5037252306938171,0.5751261115074158,2755.0,0.8538264036178589,0.0,0.0,-1.0,6.0,37717.359375,39490.76953125,1,1,4,8,30,31,1,1,4,8,32,32,1444
410000,53672,537838,1.585065551035214e-10,0.0,0.0,0.3849543631076813,0.45284733176231384,2573.0,0.33953118324279785,-0.13343700766563416,1.1414369344711304,1.6169999837875366,7.0,51519.3515625,41145.3203125,1,0,0,5,30,32,1,0,0,6,32,35,1203
410000,53801,537838,1.8982287963709155e-10,0.0,0.0,0.4553689658641815,0.5009068846702576,1831.0,0.2710481286048889,0.0,0.0,-1.0,8.0,88374.90625,94945.1875,1,1,4,6,31,42,1,1,4,6,35,47,1011
410000,105128,537838,1.6423094828521556e-10,0.78011155128479,0.7801116108894348,0.45667925477027893,0.5155794620513916,2926.0,0.5542680621147156,0.0,0.0,-1.0,8.0,150364.75,155632.640625,0,0,2,10,50,40,0,0,2,10,52,43,1622
410000,105156,537838,1.7097194493498336e-10,0.0,0.0,0.3831497132778168,0.438419371843338,2974.0,0.004241943359375,-7.0876264572143555,17.32196044921875,1.5051908493041992,16.0,139266.140625,156627.328125,1,0,1,10,15,42,1,0,1,10,17,47,1670
410000,105266,537838,1.7043902400537547e-10,0.87590092420578,0.8780100345611572,0.526415228843689,0.5723392367362976,2604.0,0.4765167236328125,0.0,0.0,-1.0,5.0,85846.8828125,126613.4375,2,2,2,9,50,38,2,2,2,13,50,40,1590
410000,87050,537838,3.927026481775897e-10,0.28201228380203247,0.28201228380203247,0.47118887305259705,0.5283200144767761,2817.0,2.9518139362335205,0.0,0.0,-1.0,4.0,48495.92578125,24829.888671875,2,4,3,11,31,57,2,4,3,11,32,58,1573
410000,28297,537838,1.497193202748548e-10,0.8210197687149048,0.8395463824272156,0.43438297510147095,0.495540976524353,2405.0,0.40028777718544006,0.0,0.0,-1.0,11.0,32634.13671875,39507.53125,0,0,1,5,16,39,0,0,1,6,16,40,1038
410000,113166,537838,1.779261321610548e-10,0.9871821403503418,0.9872279167175293,0.32801368832588196,0.38685521483421326,2474.0,0.44319868087768555,0.053898103535175323,1.203932285308838,2.0474987030029297,3.0,48520.96484375,50755.125,2,3,1,9,18,44,2,3,1,9,20,46,1285
410000,128442,537838,1.9726703603950568e-10,0.6263018250465393,0.6557046175003052,0.4947367310523987,0.5573292970657349,2868.0,0.3526172637939453,0.0,0.0,-1.0,9.0,82841.7265625,92745.0859375,2,0,7,10,21,32,2,0,7,11,25,37,1437
410000,85096,537838,1.937905252935579e-10,0.45774707198143005,0.45774707198143005,0.48530155420303345,0.5281151533126831,2503.0,0.15134167671203613,0.0,0.0,-1.0,10.0,44262.71484375,56795.50390625,0,2,1,8,20,31,0,2,1,8,20,32,1037
410000,83547,537838,1.1221557710827668e-10,0.697888195514679,0.7256845831871033,0.3360815644264221,0.3968764841556549,2313.0,1.2089377641677856,0.0,0.0,-1.0,4.0,0.0,74971.90625,0,2,0,6,22,31,0,2,0,6,22,31,1045
410000,75209,537838,1.1267180938245858e-10,0.9138129949569702,0.9179810881614685,0.551045835018158,0.6461044549942017,3477.0,0.19806981086730957,0.0,0.0,-1.0,10.0,180911.171875,181796.984375,2,0,2,8,17,38,2,0,2,8,17,40,1619
410000,75199,537838,1.5563778044125343e-10,0.0,0.0,0.4669661819934845,0.5348193645477295,1985.0,0.9683066606521606,0.0,0.0,-1.0,4.0,35820.09375,52922.8984375,1,1,0,11,22,40,1,1,0,12,24,42,1063
