runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,region,nMSeg_ratio_EIEM_raw,track_scalar_sum_pt_endcap_raw,msvtx_nTGC_s,scoreNN1e,scoreNN2e,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw
410000,79759,537838,0.0,0.4,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7024527,0.0,63838.176,66685.234,4,10,19,7,2,5,4,13,24,9,3,6,2000.0,0.5644045068695409,0.7662575929708086,0.0,0.0,0.36848882,0.40895995,3131.0,1.0995177,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,79792,537838,0.0,0.23809524,14.729506,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4367838,0.0,291023.62,296893.47,5,21,23,5,10,17,8,27,28,5,11,19,2682.0,0.5731515213022558,0.9020458735084392,0.0,0.0,0.29728654,0.4094538,3977.0,0.05889915,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,32468,537838,6.2760075e-10,0.083333336,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6195505,0.0,72891.44,73926.33,2,24,18,11,1,2,2,24,18,13,2,3,3077.0,0.5617241792315049,0.9196725312658888,0.0,0.0,0.2232047,0.23669203,3999.0,0.20095587,0.0,0.0,-1.0,4.0,barrel,,,,,,,,,,
410000,145448,537838,1.9028809e-10,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.000093,0.0,193219.39,198562.16,2,8,20,4,4,4,3,8,20,4,4,4,2557.0,0.5808776612629838,0.9951317843612644,0.0,0.0,0.1477837,0.2649239,3535.0,0.033847466,0.0,0.0,-1.0,15.0,barrel,,,,,,,,,,
410000,60781,537838,2.5435276e-10,0.42105263,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.834795,0.0,63527.016,37423.48,8,19,16,7,2,3,8,20,17,8,4,6,2035.0,0.5721921812706237,0.9078085547945368,0.0,0.0,0.23268875,0.2863742,2842.0,2.970102,0.0,0.0,-1.0,10.0,barrel,,,,,,,,,,
410000,54822,537838,6.0964202e-12,0.5833333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5991054,0.0,131781.89,138380.9,14,24,16,10,0,4,15,26,19,10,3,5,2660.0,0.5044120639472778,0.8837954265240694,0.0,0.0,0.21388856,0.2560732,3966.0,0.24262452,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,67836,537838,1.5599777e-10,0.875,7.4882298,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6468801,0.0,158158.2,130636.79,7,8,24,10,4,17,9,10,25,13,7,18,1726.0,0.5342580051691758,0.8515119580713973,0.0,0.0,0.2219019,0.25683108,2469.0,0.48089665,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,110976,537838,1.4637778e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7789276,0.0,170036.19,165839.05,0,11,17,7,1,2,1,13,19,8,2,2,1438.0,0.5735864626689927,0.3097584280767755,0.0,0.0,0.12775187,0.17035197,1897.0,0.02121687,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,49567,537838,2.3436392e-10,0.36,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727812,0.0,165622.05,123058.57,9,25,17,8,0,2,9,26,20,8,0,2,1858.0,0.5655073112589357,0.8980658917545851,0.0,0.0,0.17092212,0.26998907,2614.0,0.033337235,0.0,0.0,-1.0,6.0,barrel,,,,,,,,,,
410000,22848,537838,1.5695871e-10,0.53333336,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0065846,0.0,71902.555,78426.516,8,15,19,5,2,4,13,17,22,5,2,4,2919.0,0.6399863603305764,0.9416951949077998,0.09343413,0.09343413,0.32093987,0.38138285,4111.0,0.2657268,0.0,0.0,-1.0,6.0,barrel,,,,,,,,,,
410000,72261,537838,4.1656406e-10,0.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126887,0.0,40818.008,47017.734,1,16,18,3,1,6,1,16,18,4,2,7,1750.0,0.5929615347802772,0.8267539999312327,0.0,0.0,0.23138526,0.2860779,2308.0,0.49768758,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,60018,537838,1.7190366e-10,0.14285715,6.1565976,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1690848,0.0,41837.0,69006.09,2,14,24,9,0,1,2,18,28,9,0,1,1889.0,0.543399328353172,0.8477827144923306,0.0,0.0,0.24712497,0.29055667,2427.0,0.59867185,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,60103,537838,2.033842e-10,0.625,48.994358,14.312635,2.3854392,2.5774343,3.5533957,-0.04589917,0.0,2.9506774,0.42663652,3.335022,1.2234488,0.18350352,-0.010081055,2.6361895,0.0,158871.2,161531.03,10,16,17,6,4,1,12,18,20,8,5,3,2177.0,0.3192172203439352,0.9221112724694964,0.0,0.0,0.2473798,0.2808034,3006.0,0.02753067,-1.518129,3.7699397,3.2249029,7.0,barrel,,,,,,,,,,
410000,55219,537838,1.3934863e-10,0.033333335,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6052766,0.0,255492.44,256923.6,1,30,41,6,1,2,1,33,44,10,2,3,1317.0,0.5625311408090352,0.8504288826685644,0.5770074,0.5770074,0.32905135,0.41416162,1894.0,0.3870179,0.0,0.0,-1.0,6.0,barrel,,,,,,,,,,
410000,107397,537838,8.000741e-14,0.21428572,5.588294,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9626715,0.0,48582.598,50642.0,3,14,16,10,6,4,3,14,16,10,6,5,1579.0,0.5289398454609269,0.4229545025121953,0.0,0.0,0.19310603,0.25043508,2081.0,0.7638563,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,67591,537838,9.445382e-11,0.22727273,58.305447,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9807519,0.0,233072.69,222780.97,5,22,25,6,3,2,6,23,26,6,3,2,4143.0,0.6166609889861168,0.9067044312652662,0.0,0.0,0.43549547,0.47921273,5722.0,0.45874333,0.0,0.0,-1.0,5.0,barrel,,,,,,,,,,
410000,75508,537838,1.5339385e-10,0.22222222,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9082724,0.0,100385.7,95021.836,4,18,19,3,1,0,4,18,19,3,1,0,2282.0,0.5157066448665538,0.7826080327976562,0.0,0.0,0.25146815,0.2923578,3066.0,0.025920749,0.0,0.0,-1.0,3.0,barrel,,,,,,,,,,
410000,57496,537838,0.0,0.035714287,7.003738,6.7946534,2.2648842,2.470072,3.363613,0.063752905,0.0,0.3622311,1.3729306,1.5801353,0.034666497,-0.0047399444,0.0,1.8628086,0.0,45342.836,52413.04,1,28,20,14,4,7,2,29,21,15,6,8,2132.0,0.4042271652969524,0.7781700890763539,0.0,0.0,0.22270906,0.2526716,2893.0,0.42446268,-11.395532,14.861419,-0.36406407,3.0,barrel,,,,,,,,,,
