runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
480794,1446498494,0,1.0,0.0,0.0,0.271232,0.3287117,1915.0,1.222109,0.0,0.0,-1.0,3.0,34432.34,30227.906,12,12,19,6,11,10,15,14,20,7,11,10,903,0.5686897078194569,0.32894242081221714
480794,4072295402,0,1.0,0.0,0.0,0.18282071,0.2521675,1490.0,0.119819,-2.5802186,4.9571686,4.545577,4.0,39613.27,43682.24,11,5,16,10,7,14,15,8,17,10,7,14,845,0.05979093691528636,0.23041244401763594
475341,2839833675,0,1.0,0.0,0.0,0.28024194,0.32447746,2762.0,1.6518683,0.0,0.0,-1.0,4.0,0.0,40686.668,7,8,19,7,9,4,8,8,20,7,9,4,2037,0.0,0.7591788067443482
475341,282584728,0,1.0,0.0,0.0,0.22923662,0.33468825,2438.0,0.43380535,1.6477358,3.7011225,6.146697,3.0,28210.594,27620.893,6,14,18,10,14,13,8,14,18,10,14,13,1722,0.32135220563494515,0.40698054886995394
475341,705502411,0,1.0,0.0,0.0,0.17835079,0.26090947,1831.0,2.1571627,0.0,0.0,-1.0,3.0,21170.55,24869.307,13,20,17,13,19,12,13,20,17,16,21,14,856,0.5796693478562858,0.1579883644633333
474991,2701379841,0,1.0,0.0,0.0,0.31932703,0.35224018,3123.0,0.45883703,0.0,0.0,-1.0,4.0,25628.137,36934.777,4,4,18,12,16,13,4,4,18,14,17,14,1934,0.6033116976176958,0.8829367432441521
474991,2183273113,0,1.0,0.0,0.0,0.27137414,0.31455782,1739.0,1.5680567,0.0,0.0,-1.0,3.0,31164.541,34805.086,8,7,16,16,11,15,8,7,16,16,11,15,1079,0.5164698695318679,0.2178621397034508
484191,1128180024,0,1.0,0.0,0.0,0.21384767,0.33246547,1639.0,2.7071416,2.7476003,5.028123,9.387339,3.0,25135.488,28252.709,8,7,17,12,18,12,12,9,18,13,18,12,835,0.01791771910277018,0.07532842997059952
484191,239159390,0,1.0,0.0,0.0,0.15539634,0.26581547,2457.0,0.46178126,0.22756141,3.044654,5.05452,3.0,30019.734,35568.65,13,20,16,13,11,15,15,22,17,16,13,16,1403,0.1274802575386269,0.42961479683524983
484191,1010753871,0,1.0,0.0,0.0,0.2892897,0.33067974,2233.0,0.10356569,-4.8360996,6.325604,-0.6325849,4.0,24811.168,30960.686,8,15,16,16,15,19,8,17,18,16,17,21,1050,0.23185589572276855,0.6379596337706226
476396,405190433,0,1.0,0.0,0.0,0.24107668,0.30155978,1958.0,1.8710163,0.21738012,4.863855,6.299339,3.0,7498.277,28665.857,10,11,17,9,12,11,19,13,19,11,12,12,907,0.006538911870640818,0.12594718146224892
476396,2277689378,0,1.0,0.0,0.0,0.28304273,0.32688707,1598.0,0.7056757,0.0,0.0,-1.0,3.0,0.0,27419.621,13,11,21,9,14,11,13,11,21,10,14,11,940,0.6070538003012137,0.22721737795480146
484799,1622572358,0,1.0,0.0,0.0,0.21615489,0.26781285,2145.0,0.17543364,-1.5355282,5.756602,9.522253,5.0,31516.615,34296.61,9,10,22,5,13,16,12,11,24,7,13,16,1394,0.36325173846300196,0.6192730737862354
479374,961802021,0,1.0,0.0,0.0,0.17405179,0.21600163,2429.0,0.06324792,0.0,0.0,-1.0,3.0,0.0,20441.062,15,22,16,15,18,14,21,26,17,16,19,15,1298,0.0,0.5703373240866483
479374,801869681,0,1.0,0.0,0.0,0.27500656,0.32534996,1349.0,1.2790006,1.4566604,4.53117,9.143467,4.0,31076.53,36141.832,7,7,17,3,21,15,10,8,18,3,22,16,835,0.08643717708246634,0.13962320200030398
482212,472662323,0,1.0,0.0,0.0,0.27203017,0.39564595,1690.0,0.6251967,1.964566,4.3211226,10.308116,3.0,20091.168,22909.24,12,12,18,10,22,23,14,14,18,13,22,23,943,0.005867893848718997,0.12442298264268381
483725,1367365091,0,1.0,0.0,0.0,0.25419104,0.33931828,1985.0,0.20403385,-0.78915054,8.157648,8.1082735,3.0,23910.988,42167.363,26,21,18,13,18,15,26,22,19,17,21,18,1050,0.013237024545115106,0.19145082637565103
483725,1379395501,0,1.0,0.0,0.0,0.20011184,0.2897742,1459.0,2.1972096,0.0,0.0,-1.0,3.0,14346.685,22431.688,13,12,16,12,16,12,16,15,17,14,18,14,860,0.5262138424356222,0.08439004678577233
483852,1239631671,0,1.0,0.0,0.0,0.21430145,0.29852444,2471.0,0.1492501,0.0,0.0,-1.0,3.0,21785.252,64076.375,10,18,26,9,17,19,13,20,28,10,18,19,1118,0.040953589724425865,0.5998455034401928
474926,1440914083,0,1.0,0.0,0.0,0.26960954,0.3389209,1668.0,0.4520625,0.0,0.0,-1.0,3.0,34883.797,23917.28,5,10,19,12,21,15,6,11,19,14,23,16,1102,0.18404640765645164,0.25281706954613536
480674,3112404159,0,1.0,0.0,0.0,0.2712363,0.37452903,1829.0,0.30195504,0.74242705,4.991568,11.252364,3.0,36153.668,76738.4,12,17,20,12,13,20,13,18,22,15,15,22,944,0.024460859593984474,0.15121258028390372
473400,366405070,0,1.0,0.0,0.0,0.30918968,0.35816935,2706.0,1.4915365,2.0507457,4.0512877,9.186576,4.0,35612.785,27679.336,6,11,18,7,12,14,6,11,18,7,12,14,1206,0.11395022183605374,0.6057666471592769
473400,545112168,0,1.0,0.0,0.0,0.24167645,0.31670788,1757.0,2.8454247,-3.442507,7.521261,9.210421,3.0,19124.604,28359.734,8,14,16,11,15,13,10,14,17,11,16,14,934,0.2453471676016057,0.13835839706997866
480188,2633824803,0,1.0,0.0,0.0,0.19830644,0.30727148,2977.0,0.17977259,0.0,0.0,-1.0,3.0,23606.469,26667.025,13,21,18,12,19,26,21,24,23,16,19,27,1747,0.048154981973870914,0.7536674585024795
480188,3339774743,0,1.0,0.0,0.0,0.13899319,0.2295212,1330.0,1.565233,0.0,0.0,-1.0,3.0,30080.463,36850.586,8,13,16,9,12,13,9,13,17,11,13,13,881,0.6391636900242152,0.09422675731465169
475052,1502740229,0,1.0,0.0,0.0,0.45761454,0.5094105,2486.0,1.8862628,-2.2651165,2.2651165,-2.2651165,3.0,27615.002,23909.865,8,11,24,12,13,19,8,12,25,12,14,19,1520,0.618662893852419,0.43028645546296107
474926,2742543792,0,1.0,0.0,0.0,0.29909357,0.33566853,2181.0,0.45844936,0.47930497,2.8085308,5.533208,3.0,8129.742,27226.998,4,16,19,6,8,13,5,17,19,6,8,13,1329,0.0425828385865642,0.3378209657971939
483888,1489446910,0,1.0,0.0,0.0,0.18035892,0.27668485,1839.0,0.6710117,0.0,0.0,-1.0,3.0,20589.303,20803.36,25,16,19,14,15,17,26,16,20,16,16,19,947,0.23805009351472062,0.30185673371964095
484074,381184591,0,1.0,0.0,0.0,0.18385656,0.27878645,1759.0,0.11093974,0.0,0.0,-1.0,5.0,31776.572,39161.273,12,11,20,7,9,20,13,14,23,7,11,23,853,0.58926769415931,0.665327893335582
484074,2608509991,0,1.0,0.0,0.0,0.21052144,0.2570785,2158.0,0.99628776,-1.471934,2.5233097,1.3136466,3.0,24547.908,45560.89,8,23,30,8,20,18,8,25,36,11,21,20,1098,0.0016453313731312758,0.365295369515384
473959,2199173429,0,1.0,0.0,0.0,0.17137031,0.26055124,1453.0,0.51211524,0.021173477,3.3102617,3.4996781,3.0,34972.668,39902.953,3,20,28,24,14,10,3,21,29,27,15,11,842,0.25157050261150904,0.09722156124294579
486026,1148862401,0,1.0,0.0,0.0,0.23570876,0.31192484,2014.0,0.3657652,0.82605153,3.5040405,6.432684,3.0,37432.45,37155.59,19,15,17,15,18,12,21,16,18,15,19,13,1068,0.03578615805485841,0.2319629580757061
486026,1277993013,0,1.0,0.0,0.0,0.26626796,0.328613,1807.0,0.7455553,0.0,0.0,-1.0,3.0,22464.346,30164.121,15,16,16,10,20,22,15,20,16,10,20,22,941,0.5213861401354136,0.30533426510557216
484220,389043716,0,1.0,0.0,0.0,0.29124242,0.34716684,2599.0,0.48134357,1.5765014,5.387922,12.348705,5.0,18374.37,26642.879,11,30,21,14,10,10,14,31,23,16,12,10,1474,0.2316164223624959,0.7595097727248521
476301,561810340,0,1.0,0.0,0.0,0.18570617,0.21124837,1961.0,0.3735373,-0.7407561,4.292231,4.480875,4.0,6433.6406,43356.703,20,28,19,19,12,15,20,29,20,22,14,17,856,0.0,0.41364366802489017
483409,2154680763,0,1.0,0.0,0.0,0.21800464,0.2806981,1980.0,0.26293552,0.16033828,2.5713716,5.5976076,5.0,36841.08,25334.94,10,14,17,9,14,12,12,16,20,10,15,15,913,0.0003529969822032575,0.6272319918272162
483409,3764839466,0,1.0,0.0,0.0,0.25040907,0.31556544,1829.0,2.1090686,0.0,0.0,-1.0,3.0,0.0,21046.324,8,14,20,7,8,14,10,16,20,7,8,14,906,0.0,0.17494502722296368
483409,3441208592,0,1.0,0.0,0.0,0.1861203,0.30681673,1853.0,0.38527828,1.6856925,5.306114,11.425671,4.0,20691.29,33459.918,3,31,22,5,10,13,3,31,22,6,10,13,1096,0.2624412124431422,0.2860470784904692
483409,4309892362,0,1.0,0.0,0.0,0.18201227,0.21014565,2024.0,0.06447506,6.1174946,6.9218364,9.356025,3.0,23942.893,28551.52,10,17,17,5,4,3,13,17,20,5,4,3,1381,0.3898941519089917,0.2824252948504259
483409,3592349020,0,1.0,0.0,0.0,0.23636009,0.26743278,1692.0,0.59669626,0.0,0.0,-1.0,3.0,22984.645,39616.477,6,14,17,5,17,15,7,15,18,7,19,15,918,0.5007356762022807,0.2562141391447933
476875,3234833221,0,1.0,0.0,0.0,0.23386593,0.29151332,1975.0,1.2960707,-0.66670394,3.8067472,6.024795,3.0,27697.213,24057.88,9,10,18,6,8,16,12,10,18,8,8,16,1328,0.013029415140187961,0.1856404082436579
476875,2023891547,0,1.0,0.0,0.0,0.20811222,0.26572743,2319.0,0.38189113,0.0,0.0,-1.0,3.0,25722.033,27077.35,8,24,21,15,15,17,9,26,22,17,15,17,1174,0.5916157190872758,0.5465555414224974
476875,3249543877,0,1.0,0.0,0.0,0.10734315,0.14546597,1372.0,0.04664707,1.549846,1.549846,1.549846,4.0,28611.086,45583.76,4,13,16,9,16,11,5,16,19,11,16,13,849,0.5140152260844157,0.220611379144254
476875,3704995647,0,1.0,0.0,0.0,0.27628458,0.34016418,2343.0,0.37576938,0.0,0.0,-1.0,5.0,28211.334,29674.81,5,20,17,8,4,4,6,21,17,8,4,5,1503,0.5864160650845445,0.8338884963701562
484191,805501868,0,1.0,0.0,0.0,0.17203325,0.29658544,1894.0,0.53035766,3.4057622,5.2274103,10.912049,3.0,37429.508,30448.855,21,16,16,16,22,27,23,17,18,16,23,28,1026,5.133061673634476e-05,0.17343461334865018
484191,1077710545,0,1.0,0.0,0.0,0.24601491,0.3075332,2342.0,0.10106301,1.227113,4.2790294,8.065999,3.0,33180.48,24420.18,3,9,17,14,11,14,5,10,19,14,13,16,1273,0.02087736607625057,0.32658486610308934
479374,3266682189,0,1.0,0.0,0.0,0.5331072,0.6297307,2879.0,2.327011,2.2684374,7.780801,12.63239,3.0,35820.223,48356.055,8,32,18,19,19,16,8,34,19,22,20,19,1784,0.5218810005622039,0.38556436271235783
479374,2877844914,0,1.0,0.0,0.0,0.17290041,0.26242775,1791.0,0.23094392,2.373538,5.0397835,11.704876,3.0,32268.31,38932.26,9,11,16,18,21,25,16,13,18,20,21,25,1056,0.17084244271839866,0.14311249516167002
482129,2622538783,0,1.0,0.0,0.0,0.2306484,0.28910717,2550.0,0.78555465,-1.2235633,4.258297,4.8806405,5.0,32223.03,32275.164,3,32,18,13,8,16,3,32,18,14,9,18,1566,0.0012220928831806477,0.777014854972662
483725,1779795073,0,1.0,0.0,0.0,0.17070931,0.28275174,2291.0,0.16454625,0.12663688,4.2426014,6.419693,4.0,34852.0,26571.023,9,14,16,15,18,14,10,14,18,16,18,14,1354,0.3077822872251156,0.5132330153100395
480741,2853474223,0,1.0,0.0,0.0,0.24798965,0.33093217,1868.0,0.7890142,1.0990298,3.17131,4.425634,3.0,16620.6,40709.086,9,9,22,12,8,12,11,9,24,13,10,16,1188,0.1252344746215882,0.19313823140795872
480741,904029285,0,1.0,0.0,0.0,0.23826157,0.3372394,1821.0,0.5007943,-0.2706122,2.5580914,3.078607,3.0,0.0,20322.684,9,23,17,14,22,27,18,25,18,19,22,27,874,0.0,0.21271899957508666
473400,247218989,0,1.0,0.0,0.0,0.22908293,0.33698237,1847.0,0.98812014,0.0,0.0,-1.0,3.0,25583.678,34188.523,12,8,18,12,23,9,15,12,20,13,23,9,992,0.5798757593178547,0.3028026579273573
474926,974672415,0,1.0,0.0,0.0,0.25770056,0.33319053,1893.0,0.37845755,-2.6495187,3.9966657,0.39007363,6.0,23179.088,51210.18,11,10,17,12,20,13,13,11,17,14,21,14,1065,0.09965238653655051,0.7614140088922162
475052,1956194636,0,1.0,0.0,0.0,0.32532597,0.352886,2997.0,0.25483978,0.754977,2.7080677,7.128,3.0,32609.121,49980.41,8,14,19,13,13,15,8,15,20,17,14,15,1513,0.038951216959605794,0.6672862815879169
475052,2204822903,0,1.0,0.0,0.0,0.2007013,0.21566814,2824.0,0.73170435,1.0920438,2.9980493,5.8330994,3.0,39824.54,26032.057,12,8,19,7,16,9,14,9,22,11,18,14,1849,0.0,0.5828681193819601
484426,887487056,0,1.0,0.0,0.0,0.28153703,0.3669119,2043.0,1.9229565,0.7934707,2.315476,4.242227,3.0,0.0,44270.37,11,8,21,5,9,8,18,11,23,5,9,8,1078,0.0002945678754360248,0.1715388576596406
473235,2025022687,0,1.0,0.0,0.0,0.18843755,0.27631924,2180.0,0.032096833,0.0,0.0,-1.0,3.0,27185.062,23014.395,2,20,19,4,4,4,2,21,20,4,5,5,1543,0.5530395890970463,0.4549601346762884
483685,519900440,0,1.0,0.0,0.0,0.28321412,0.3931754,1724.0,0.19764812,-0.2676482,3.0306854,3.8309572,3.0,36568.098,34968.973,2,12,16,18,15,15,3,15,19,20,18,18,934,0.2380683112731976,0.17331232875934988
480957,3843434970,0,1.0,0.0,0.0,0.23900013,0.30113897,1955.0,0.071550846,2.3030381,4.89546,12.287379,4.0,30050.938,34500.027,14,15,19,10,8,9,18,16,21,12,8,9,806,0.12061713377889671,0.33611146825230853
480957,3504725348,0,1.0,0.0,0.0,0.23425928,0.33751234,2833.0,0.08219063,-0.048647005,2.5155044,3.6914654,5.0,24133.629,29412.012,5,25,19,12,20,18,5,27,21,12,20,18,1321,0.2114563205591501,0.8437384123674926
480957,1761216859,0,1.0,0.0,0.0,0.3242484,0.4154588,2456.0,0.27690625,0.0,0.0,-1.0,3.0,36392.266,34699.164,18,8,19,13,26,22,21,9,21,14,26,22,1309,0.6988689283501257,0.6233527279615948
480957,1998668509,0,1.0,0.0,0.0,0.22642681,0.36859724,1732.0,1.4632053,0.9273702,3.2505493,4.0428243,4.0,30596.113,23795.334,1,14,17,10,14,19,2,16,18,13,17,22,843,0.4900343822851241,0.2580693187423908
480957,2510473185,0,1.0,0.0,0.0,0.22639008,0.27885333,1762.0,1.370469,-2.1584527,4.0363626,0.15626,4.0,36046.383,31078.033,20,21,19,10,14,12,26,25,22,17,15,15,914,0.0026392590517968495,0.40859813823786817
481318,1437127148,0,1.0,0.0,0.0,0.32153538,0.39626592,2970.0,0.25636387,-1.1735066,8.634936,8.318174,4.0,33944.855,43990.0,6,17,21,7,11,20,15,22,26,8,13,20,1519,0.01825015018338516,0.7813797982436727
481318,561850773,0,1.0,0.0,0.0,0.25023466,0.30771005,1979.0,2.5899057,-2.0150905,5.9165497,6.917,3.0,21663.36,26789.424,11,17,18,7,6,7,11,18,19,7,6,7,1323,0.07181874767691165,0.1303384271909247
481318,3134436912,0,1.0,0.0,0.0,0.29207256,0.3581205,1654.0,0.1867345,0.4262595,1.4798167,3.3473399,3.0,35928.043,68249.164,13,22,17,13,12,15,14,22,18,16,14,16,815,0.23852718423313557,0.18177643607525973
481318,3483534080,0,1.0,0.0,0.0,0.21529958,0.24778478,2031.0,0.13154101,-3.1136763,5.696024,2.7962945,4.0,11137.873,32852.14,4,16,17,11,15,13,4,17,18,11,15,13,1277,0.0002570204326788339,0.4809807101741387
481207,2891763761,0,1.0,0.0,0.0,0.17106628,0.25312316,2026.0,1.4293048,0.669627,4.103357,8.794055,6.0,23426.258,21255.264,10,21,19,18,28,8,12,22,19,19,29,9,994,0.16737556053238178,0.7628480676119882
475474,3425901269,0,1.0,1.0704639,1.070464,0.45775992,0.5177805,1548.0,0.2215898,0.0,0.0,-1.0,4.0,33952.71,43183.57,13,13,16,3,5,4,14,15,18,3,5,4,900,0.5951070816504929,0.5104414806421924
482819,1490696265,0,1.0,0.0,0.0,0.27172166,0.3970703,1726.0,1.638144,0.0,0.0,-1.0,3.0,14267.32,31371.879,13,18,16,17,14,15,16,21,16,18,15,17,891,0.5211529012503209,0.19415908548885263
482819,2469498391,0,1.0,0.0,0.0,0.3433057,0.42065573,2222.0,0.23278752,1.6239785,2.2202003,3.668021,3.0,35678.14,36608.33,10,11,21,10,6,18,10,11,21,13,6,19,1159,0.06466641913813653,0.3842909324531196
475522,1541085443,0,1.0,0.0,0.0,0.17106579,0.22375807,1616.0,2.3921099,0.0,0.0,-1.0,3.0,30211.143,32180.87,5,13,20,10,11,14,8,15,21,10,11,14,914,0.5019512990066191,0.09902555301843441
475522,2352852013,0,1.0,0.0,0.0,0.26081616,0.31138933,1896.0,0.5900433,0.42095834,1.1325227,2.1833162,6.0,23809.705,52301.305,9,21,18,11,13,15,9,22,19,12,16,19,959,0.17966987886948294,0.7761497445093622
484909,1705031970,0,1.0,0.0,0.0,0.14802487,0.21561849,1734.0,0.39337707,0.0,0.0,-1.0,3.0,32641.424,21571.562,10,22,17,11,16,15,10,24,19,13,17,16,824,0.5944730362023607,0.25815395053089196
484909,1471859900,0,1.0,0.0,0.0,0.26530623,0.3122367,2253.0,2.085188,0.0,0.0,-1.0,3.0,27769.465,30340.709,4,14,17,7,12,11,6,14,17,9,15,13,1049,0.5179674249035936,0.30470602677243763
484909,3540951063,0,1.0,0.0,0.0,0.1922857,0.23259558,1715.0,0.064877875,0.0,0.0,-1.0,4.0,37560.895,50860.504,7,16,18,12,13,10,11,17,20,14,15,11,812,0.6043775952136854,0.46617937393900044
484597,3841736817,0,1.0,0.0,0.0,0.31627795,0.40047896,2084.0,0.65634906,-2.1192784,6.1635785,7.0429068,4.0,23284.953,34401.363,9,21,19,5,9,11,10,21,20,5,10,12,1104,0.005203557348090193,0.4484807248963262
484597,3135458220,0,1.0,0.0,0.0,0.34292716,0.39684746,1915.0,0.5381497,2.4039943,4.6173205,9.344741,4.0,34119.656,35657.13,6,26,28,9,13,12,6,27,29,11,14,13,910,0.1984715384454594,0.3529647864359603
484597,4266190117,0,1.0,0.0,0.0,0.21547039,0.29130557,2111.0,0.047673166,1.3729799,3.6545477,6.125141,4.0,0.0,46891.137,7,14,17,8,13,9,7,14,17,8,13,9,1150,0.04478363089609927,0.4333883631515033
473747,1025501384,0,1.0,0.0,0.0,0.18071169,0.27022555,2038.0,1.0046154,0.0,0.0,-1.0,4.0,17817.137,30572.451,11,20,18,9,17,17,14,22,21,11,17,18,1008,0.0372802211712725,0.6200479353220053
481749,3696751407,0,1.0,0.0,0.0,0.18488654,0.23907788,1889.0,0.3798344,4.262812,4.3476634,5.1175694,4.0,39301.348,37139.75,1,11,18,6,8,6,1,13,20,6,8,6,830,0.3929206489147563,0.34881379826743786
481749,2831901905,0,1.0,0.0,0.0,0.17320754,0.25737697,2651.0,0.31638128,0.0,0.0,-1.0,3.0,33381.844,44343.895,16,21,22,14,16,22,22,23,24,14,17,23,1419,0.5480849784028026,0.6653295218140836
475192,1976560273,0,1.0,0.0,0.0,0.32353172,0.3962826,2002.0,0.20324081,-7.3249626,10.359061,0.0,3.0,24776.799,26483.941,2,25,21,14,8,18,3,27,24,15,9,19,1062,0.7008776061251083,0.41101335946294626
475192,2589888945,0,1.0,0.0,0.0,0.30378616,0.38788956,1950.0,0.49846888,1.1859019,6.4102035,17.607662,4.0,29634.865,30142.588,3,10,19,13,18,14,3,11,20,14,18,14,864,0.011449993045801077,0.3696503009054829
482819,1915989051,0,1.0,0.0,0.0,0.2833662,0.36585236,1944.0,2.049603,-0.8853354,2.1642952,3.0128329,3.0,18435.494,27560.74,12,14,29,16,19,19,15,14,29,16,19,19,1025,0.11384855680562533,0.16060219134478937
483440,1449762654,0,1.0,0.0,0.0,0.25860217,0.2978858,2207.0,0.23705745,-1.1880126,3.9378934,3.8549192,5.0,24134.266,20146.457,11,6,22,11,14,20,12,8,25,13,15,22,1314,0.00034293226613513195,0.7077481005577426
483440,2935645664,0,1.0,0.0,0.0,0.1904123,0.25980923,1689.0,0.26742136,1.8279773,3.2729661,7.1261954,3.0,39193.65,42500.31,11,24,20,9,12,16,12,27,21,10,13,17,852,0.2935579379162202,0.13066997280310944
474926,1223913666,0,1.0,0.0,0.0,0.22645491,0.30716342,1657.0,2.3983698,0.0,0.0,-1.0,5.0,33812.28,20080.713,6,16,21,17,17,22,6,16,21,18,19,24,881,0.5430453406969393,0.5218737281779299
484909,686776575,0,1.0,0.0,0.0,0.23083115,0.31426176,2210.0,1.0032073,0.6889728,5.408572,18.590816,3.0,0.0,32214.512,5,20,18,4,8,6,7,21,20,4,8,6,1570,0.17683137236040047,0.3213617008920491
484258,601477010,0,1.0,0.0,0.0,0.23601688,0.3247514,2297.0,2.7236753,4.1842623,6.169151,11.731977,3.0,39625.785,20886.799,31,23,18,4,12,15,33,26,20,5,14,16,1115,0.09405785495293084,0.21118870584168725
475192,2727159641,0,1.0,0.0,0.0,0.13029028,0.15231718,1881.0,0.46895486,0.0,0.0,-1.0,3.0,33005.11,23578.578,11,17,21,8,13,14,13,17,23,8,13,14,1042,0.024190834147268414,0.3206290076030601
475192,3592540337,0,1.0,0.0,0.0,0.23202753,0.35672572,1773.0,0.9989464,3.9620306,5.2483144,9.9992485,3.0,20641.012,20333.604,14,22,17,4,5,5,20,25,18,4,5,5,856,0.15022091771784662,0.134464881476431
482596,573767136,0,1.0,0.0,0.0,0.23684126,0.36174804,1928.0,0.81842834,0.0,0.0,-1.0,3.0,20952.688,36144.688,5,20,19,13,23,22,16,22,23,16,24,24,841,0.5747374618169162,0.34606956550854295
482596,773643556,0,1.0,0.0,0.0,0.2384619,0.33974835,1826.0,0.06306267,0.0,0.0,-1.0,3.0,21565.838,44246.39,9,19,20,7,14,10,17,19,21,7,16,11,1050,0.02796793540001219,0.3045949598894041
482596,418683507,0,1.0,0.0,0.0,0.2775072,0.37891355,2716.0,1.2909023,0.0,0.0,-1.0,5.0,36398.375,42960.57,11,24,17,12,12,11,12,27,19,13,15,13,1622,0.5662944988766753,0.8539567833709901
484583,1809230040,0,1.0,0.0,0.0,0.23241907,0.28273225,2246.0,0.022393264,1.0070521,3.6762197,6.6525116,3.0,20104.127,22323.783,11,19,22,10,7,8,11,20,23,10,7,8,957,0.0006396635649341675,0.3016444646490615
476301,774774124,0,1.0,0.0,0.0,0.26436898,0.36447412,1919.0,0.16162588,6.1058326,6.1058326,6.1058326,5.0,28036.783,21334.158,16,30,20,10,14,9,19,33,21,11,15,12,882,0.5669599993306356,0.5368566585339041
484979,3687654405,0,1.0,0.0,0.0,0.19813278,0.26111478,1906.0,0.037855923,-1.0908382,5.7934427,8.861729,4.0,32714.758,21164.709,7,17,20,11,11,8,9,18,20,11,12,8,1176,0.27550615134443146,0.2989877591783282
484979,3168181195,0,1.0,0.0,0.0,0.20915712,0.27593526,2604.0,2.3937814,-1.6051527,2.604323,1.1992953,3.0,24809.143,24536.46,9,27,17,6,12,17,11,28,19,6,13,18,1286,0.021586603010153027,0.28151607913068744
483782,2787528304,0,1.0,0.0,0.0,0.2602369,0.33141914,2116.0,0.3902787,-1.5539318,5.2472043,3.1863842,4.0,39157.438,38271.41,1,2,18,12,10,13,1,3,19,15,11,14,1250,0.040923468017225906,0.5042865515380555
483782,503773978,0,1.0,0.0,0.0,0.25276062,0.33263156,1772.0,0.45061556,0.13700065,0.13700065,0.13700065,4.0,30950.424,29664.105,5,21,20,2,10,19,6,23,23,2,11,20,852,0.7612560190414381,0.49784454559278357
481318,1990519394,0,1.0,0.0,0.0,0.2172707,0.2744746,1391.0,0.5284635,0.0,0.0,-1.0,3.0,0.0,63069.613,6,20,16,14,18,20,6,21,17,14,21,22,981,0.6490654391959789,0.15583695331968694
475168,2511612680,0,1.0,0.0,0.0,0.20516141,0.2845763,2173.0,0.7222827,1.2416804,1.7663755,2.9473853,4.0,23569.055,52926.613,1,19,20,7,11,11,1,23,24,7,12,12,1375,0.13915084222513652,0.5932496668954623
480741,3658943183,0,1.0,0.0,0.0,0.2410712,0.30492303,2640.0,0.4739783,0.0,0.0,-1.0,4.0,30683.082,59880.895,4,23,16,8,13,17,4,23,16,9,14,18,1349,0.5018129615596141,0.8172280858932067
475522,2375405666,0,1.0,0.0,0.0,0.21003431,0.21981499,2303.0,1.1766986,1.2545881,3.065474,5.4830556,4.0,18312.209,31000.104,1,21,16,17,18,26,3,22,17,18,20,29,1346,0.9576216694749323,0.5871152942440192
474679,1016480517,0,1.0,0.0,0.0,0.17600252,0.2599521,1991.0,1.0178214,-2.19428,2.19428,-2.19428,5.0,10349.716,64115.984,13,14,20,13,16,14,17,15,20,14,16,14,1033,0.6920694312069843,0.7673155619736187
486179,631984608,0,1.0,0.0,0.0,0.2243558,0.28899232,2504.0,0.10026461,0.0,0.0,-1.0,3.0,34689.3,40853.543,8,30,24,19,22,19,9,31,24,22,24,21,1193,0.6229019349351768,0.6125967762532095
482471,445951515,0,1.0,0.0,0.0,0.22661723,0.3038445,1800.0,0.24818444,1.4846274,3.6395633,8.477521,5.0,25877.256,52827.58,18,17,18,14,16,17,23,21,19,17,18,18,991,0.05207548535120654,0.48467411230941626
484754,290502829,0,1.0,0.2744891,0.2744891,0.21961917,0.31413856,1399.0,0.34610212,0.0,0.0,-1.0,3.0,37569.332,22926.93,6,12,16,16,14,12,10,15,17,17,16,14,845,0.6960242306882088,0.19546257164274783
482028,3261233062,0,1.0,0.0,0.0,0.20291705,0.32044235,1824.0,1.1977506,0.0,0.0,-1.0,6.0,0.0,42249.02,11,19,18,12,12,13,15,22,21,15,14,15,806,0.0,0.8156787523769891
473747,2184576882,0,1.0,0.0,0.0,0.19332494,0.26348948,1598.0,0.14028317,-0.7755179,3.5579128,3.5982332,3.0,38741.96,43449.86,16,18,17,10,14,13,16,18,17,12,16,15,934,0.2473377430552941,0.12922310307233398
473747,2426114386,0,1.0,0.0,0.0,0.2515546,0.32667044,1696.0,0.24970752,0.0,0.0,-1.0,3.0,38114.586,30186.223,18,16,16,7,16,13,19,17,16,10,17,14,1070,0.5245342463384507,0.26200635397119787
483440,2459323860,0,1.0,0.0,0.0,0.14090756,0.1707767,1435.0,0.4208308,-0.4154382,0.5795536,0.0,3.0,20313.205,28985.58,1,22,16,6,12,9,1,24,18,7,13,12,803,0.6520096336320649,0.14663568556968842
