runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
484222,498058254,0,1.0,0.2857143,9.832129,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8331536,0.0,7848.278,28552.578,6,21,18,16,18,28,6,22,19,19,19,29,806,0.5279256710060085,0.4190796649749585
481638,2221784101,0,1.0,0.375,0.0,15.239186,2.5398645,3.6652317,7.951675,0.23849113,0.0,1.7255461,3.0229092,2.1679144,1.2093012,0.11562384,0.04093271,1.4844079,0.0,27010.328,21704.35,6,16,16,4,11,24,6,16,16,5,11,24,922,0.2916882195352257,0.28115557054293827
484146,1814485701,0,1.0,0.21428572,0.0,4.576824,0.76280403,0.87554026,1.4329664,0.19346704,0.0,0.9677353,-0.07312845,0.4507904,0.5796748,0.32576543,0.0012722245,3.6432223,0.0,21410.883,20008.51,6,28,17,5,18,17,13,31,19,5,18,18,941,0.7182983675063622,0.3187235413036972
484146,3027491870,0,1.0,0.875,5.613658,34.85971,4.357464,5.6354294,10.991792,3.349391,0.0,4.8485274,3.0880115,9.630738,0.6284452,0.03289586,0.12060088,2.865915,0.75637543,23590.639,31341.76,14,16,17,13,13,12,14,17,17,13,13,12,1038,0.022719785608554144,0.46427537846989375
486205,394793025,0,1.0,0.07692308,0.0,18.711246,3.7422493,4.52317,7.099816,1.0126767,0.0,4.142833,0.08440492,7.657294,0.0,-0.07145694,0.0,2.6912203,1.8145239,26124.277,31427.559,2,26,21,18,21,20,2,26,21,20,23,23,1003,0.013805786090509309,0.34188389162560573
486205,486320610,0,1.0,0.4375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6959798,0.0,23941.496,24617.615,7,16,16,12,20,12,8,18,17,14,21,13,823,0.5644694263850787,0.316846825268029
486205,2333479009,0,1.0,1.1428572,0.0,31.128733,3.4587479,6.2464433,17.462502,1.2515237,0.0,6.760885,2.6005545,11.1427765,0.053775236,0.4881228,0.0,1.6619855,0.0,22658.898,39815.367,8,7,18,12,8,6,10,8,19,12,10,7,1042,0.13019115232567546,0.14110965853411883
486273,463829617,0,1.0,1.0,0.0,23.016111,3.2880158,5.0244675,12.166589,0.7532737,0.0,5.481995,1.7343392,8.078949,0.057486076,-0.13302249,0.0,1.1164045,0.0,12005.8,42483.918,6,6,17,9,6,16,6,6,17,9,7,17,1303,0.18221759528177583,0.20985775591302247
480219,3252261527,0,1.0,0.54545456,8.936504,32.81516,5.469193,7.4960146,14.274594,0.4584726,0.0,1.9142771,5.3428016,2.9036558,9.882468,0.23517627,0.4354355,3.1418302,4.479956,23836.176,52278.38,12,22,22,14,12,15,13,25,26,14,12,15,1027,1.568543410135348e-05,0.35240039894082165
480219,2812269219,0,1.0,0.5,0.0,21.72039,2.7150488,3.4150882,7.133924,1.3434157,0.0,1.5654782,4.203468,2.356238,3.3900049,0.08573387,0.16114828,99999.0,0.0,21451.219,31998.389,11,22,17,13,15,11,13,24,17,13,16,12,878,0.0,0.25631966928751804
480219,3981251363,0,1.0,1.4285715,0.0,34.204315,3.80048,7.581423,22.197962,2.403832,0.0,7.058219,1.0740129,10.049506,-0.24512391,0.009999809,2.3320925,2.5395436,0.0,14324.203,37216.895,10,7,16,14,12,14,11,9,18,17,13,15,1134,0.11370971835230603,0.499308986480015
474562,2792630568,0,1.0,0.15,0.0,26.474897,6.618724,11.725427,23.376175,-0.053043958,0.0,0.29423,0.039857652,1.1648521,6.2897143,-0.026795585,10.826488,5.3459654,0.0,36679.86,38892.52,3,20,16,6,8,9,3,20,16,6,8,9,1395,0.03948001257515332,0.5200279656736838
484466,3226037751,0,1.0,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5723968,0.0,35409.305,27683.764,6,18,22,12,14,10,8,20,24,14,14,10,1083,0.49594446067099895,0.31128378938394663
484979,973431193,0,1.0,0.54545456,0.0,14.901861,4.967287,5.0765004,6.447773,0.29926604,0.0,1.2976522,0.47177687,5.1645365,1.0462513,0.026167342,0.8648472,2.6047282,2.956601,23024.605,25401.547,12,22,17,6,15,14,14,22,17,6,16,16,842,0.0027004629554465698,0.1784110917581011
485950,3191393933,0,1.0,0.7826087,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0306087,0.0,31057.06,32384.805,18,23,28,6,7,10,22,25,31,7,7,10,926,0.6756667643658036,0.3168961535945578
486658,1049746811,0,1.0,0.8181818,9.805836,21.877731,3.6462886,4.5410037,7.7518253,1.3071288,0.0,2.6753173,1.268189,7.42082,0.2864127,0.23376468,0.31045377,2.7380779,0.0,22805.584,35838.383,9,11,17,9,18,17,12,13,17,10,18,17,896,0.15525499062241166,0.28491256160469125
486658,302500760,0,1.0,0.1724138,11.84144,13.913102,13.913102,13.913102,13.913102,0.0,0.0,0.0,6.491604,0.08207971,3.8019893,-0.3060355,0.028079351,2.9896948,0.0,39606.42,44789.176,5,29,18,11,9,11,8,30,19,11,9,12,951,0.49853852574322244,0.2224850477506718
486658,2714745997,0,1.0,0.7,9.987541,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6149063,0.0,27445.297,40247.797,14,20,25,7,11,10,18,21,26,7,11,10,1136,0.5825838687405898,0.7059095590253935
486658,1822646069,0,1.0,0.6111111,8.401508,29.147602,2.4289668,3.9850411,11.733462,1.0938244,0.0,1.5619453,4.225017,6.8796024,1.4696834,0.34989595,-0.02507114,2.8541322,0.0,27649.861,25383.79,11,18,19,10,16,13,14,20,21,10,17,14,1091,0.23318643204816558,0.1813883327325284
484016,296193806,0,1.0,0.16129032,0.0,13.216223,2.2027037,2.414082,3.6671505,0.58391774,0.0,2.8736594,1.7434446,1.689191,-0.11416632,0.24516968,0.0,3.2885737,0.0,28021.625,34877.047,5,31,17,13,16,20,5,31,17,13,16,20,1509,0.253131182913063,0.35263147314891163
486205,2094031798,0,1.0,0.2,0.0,1.97912,1.97912,1.97912,1.97912,0.0,0.0,0.056803398,0.0,1.0074872,0.0,0.013086,0.0,1.9649818,0.0,25248.309,29143.562,6,30,17,13,11,15,7,31,17,14,11,15,937,0.47442475499301684,0.17819482157509148
486205,3803764768,0,1.0,0.2,6.822353,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8635067,0.0,27117.816,20052.156,4,20,22,7,16,10,4,21,23,7,16,10,824,0.5252237687816625,0.41382384551951856
486205,314134888,0,1.0,0.08,10.089761,15.885659,2.64761,3.2322116,5.638749,1.1929728,0.0,4.0616193,0.0,4.351181,0.0,0.10242759,0.0,1.4160893,0.0,37866.86,46153.727,2,25,16,3,7,2,2,25,16,3,8,3,1689,0.31667184770317425,0.5810961618901735
481591,442099493,0,1.0,0.36363637,24.165598,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6730142,0.0,23185.227,36428.89,4,11,16,13,13,19,4,12,18,15,17,22,1518,0.5447778104894235,0.7989424325429522
486310,398140107,0,1.0,1.0666667,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1103745,2.89342,35157.336,28869.516,16,15,22,13,15,12,21,17,24,14,15,12,864,0.06296306743290181,0.24465091039343712
486310,1520558028,0,1.0,0.45,0.0,28.582613,2.5984194,4.3955927,13.405851,0.74831676,0.0,3.5946226,0.11117606,4.12689,9.291406,-0.010264145,0.6457403,99999.0,0.0,38423.344,30757.242,9,20,25,12,24,25,12,21,25,14,24,25,1393,0.0,0.7134326285089149
486310,3212720281,0,1.0,0.0952381,0.0,50.874992,5.0874996,9.7772,24.329319,1.8498112,0.0,13.889069,2.8922355,10.958275,10.576959,-0.07853648,0.46216664,2.400902,0.0,28549.709,52891.4,2,21,16,9,15,17,5,24,19,12,16,18,1031,0.014710711712777713,0.1930628322571023
486310,549968403,0,1.0,0.3181818,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6086614,0.0,38534.227,20443.594,7,22,17,9,18,14,10,24,21,10,19,15,962,0.5583025670573704,0.25771962904683055
483833,1868298897,0,1.0,1.0,0.0,14.997218,4.9990726,5.799615,8.678276,0.24593851,0.0,0.94276756,0.15109344,1.9059658,8.836176,0.07162504,-4.2083173,3.2565622,0.0,33897.566,23283.26,8,8,16,5,20,15,8,10,17,5,20,15,809,0.10493627691282792,0.10049022376351036
484126,766124004,0,1.0,1.2222222,0.0,26.61881,2.9576457,4.0354075,9.492807,1.4307741,0.0,4.091377,0.5135095,10.663248,0.065983444,-0.122888826,0.0,3.276257,2.518292,29600.441,48453.83,11,9,20,9,13,12,12,9,22,10,13,12,1124,0.004480974096844226,0.38832224097941737
484222,1053027907,0,1.0,0.17391305,0.0,13.578285,1.9397551,2.3120503,3.468576,0.9715768,0.0,2.7397099,0.13618368,2.1906736,1.3318657,0.20113286,0.6719297,2.411619,0.0,25856.055,27005.344,4,23,19,6,15,17,7,25,21,7,15,17,1001,0.2626459679605814,0.14500349723919803
483370,2225647786,0,1.0,0.64285713,0.0,12.499954,3.1249886,3.586125,5.4459596,0.39311883,0.0,1.0336357,2.1253986,3.3600156,0.0563052,0.16677882,0.0,3.332651,3.5968127,31972.656,23643.045,9,14,18,8,18,16,10,16,19,8,18,16,889,0.0022252329230125767,0.21446480220428832
483370,1127412558,0,1.0,0.13636364,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3608484,3.7465715,32787.094,27881.453,3,22,16,7,26,15,6,25,19,9,27,19,977,0.03404785877100036,0.3294752198307216
484146,2742808386,0,1.0,1.7777778,0.0,14.348167,3.5870416,4.1107283,6.692263,1.1047698,0.0,1.5076952,0.09376016,3.9242027,1.996143,0.32288507,0.17270356,99999.0,1.9596947,7197.2715,23901.219,16,9,18,1,12,15,20,10,20,1,12,15,1287,0.0,0.3899176860595611
484146,1411456755,0,1.0,0.6363636,10.256885,15.493294,2.2133276,3.0036151,6.0886683,1.476078,0.0,3.0610306,2.8731546,1.3246801,0.778984,0.04274799,0.027896473,2.1732872,0.0,36754.043,35107.04,7,11,16,13,17,16,9,11,18,16,20,18,1071,0.31000220350404506,0.30303810527634667
476991,2769524848,0,1.0,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406265,0.0,20697.277,20570.234,6,24,27,9,10,8,6,24,27,9,10,8,4905,0.4994804286948975,0.2847548804626959
480307,1234800787,0,1.0,1.3636364,17.269747,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.901803,2.4213653,38021.125,38052.266,15,11,19,9,12,14,15,13,21,9,12,14,1668,0.09644401242169409,0.8745102235740648
480307,2239432225,0,1.0,0.23076923,5.0711956,16.749697,2.0937123,2.5318232,4.1430535,0.87544346,0.0,1.4001138,1.6780832,3.0328238,1.8684317,0.0836603,0.7269672,2.202758,0.0,34286.844,35350.74,6,26,25,20,18,18,9,29,26,22,19,19,885,0.25571541255595653,0.4687922025872596
480307,1054194038,0,1.0,0.23076923,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1380095,0.0,35895.758,44655.254,3,13,16,13,20,15,3,14,17,13,21,16,801,0.5896787184168859,0.1264063382634859
486273,981085910,0,1.0,0.37037036,0.0,21.775648,3.110807,4.713651,10.614492,2.3235657,0.0,4.683288,-0.41843593,5.6549544,0.0,0.2008227,0.0,3.401935,0.0,21372.324,33756.043,10,27,17,13,10,19,14,27,19,15,10,19,911,0.19828019294138288,0.8658969381765659
486273,262728789,0,1.0,2.3333333,0.0,15.3749075,2.1964154,2.6475606,5.6158366,0.41560194,0.0,3.6123595,0.050302345,3.9108992,0.6416796,0.005478981,-0.030601602,3.1478662,0.0,22994.156,24730.545,14,6,16,10,8,19,16,7,19,10,9,20,1680,0.19836554171709642,0.7032012527732746
474562,2873411531,0,1.0,0.45454547,0.0,67.728455,9.675493,13.23946,24.569038,2.4044793,0.0,8.831752,5.340126,20.304226,7.108213,1.360118,0.038001265,1.6419672,1.4103384,38975.08,42271.203,10,22,17,6,9,7,14,33,18,7,9,7,1376,9.608495233537351e-05,0.8218585117476228
486706,670614643,0,1.0,0.64285713,5.688818,13.006482,2.6012964,3.0001242,5.0037956,0.21600068,0.0,0.41248146,1.5913495,1.9438043,-0.44450632,2.4766405,0.11629712,1.8403269,0.0,30045.469,37609.16,9,14,21,9,16,16,14,15,24,12,17,17,981,0.2769211312551827,0.30477128709854795
486706,801878525,0,1.0,1.625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2566636,0.0,31260.12,35102.766,13,8,21,22,22,19,21,13,24,24,27,20,1440,0.623927989411926,0.6936575856008556
481616,988239333,0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055093,0.0,27402.387,29533.076,24,12,17,9,21,17,27,14,19,11,22,17,854,0.6211220025091289,0.41317329788019974
481616,1575930330,0,1.0,1.3076923,0.0,23.21902,2.9023776,3.846737,9.148779,0.8442208,0.0,4.4409075,-0.11360743,8.359672,1.2123898,0.015920468,2.2211607,3.2651224,0.5746632,22057.012,68558.8,17,13,24,10,18,11,19,13,26,10,18,11,1836,0.05504570713924062,0.7251729114108613
481616,1307782760,0,1.0,0.625,0.0,0.008096767,0.008096767,0.008096767,0.008096767,0.0,0.0,0.0,-0.13190418,0.057844058,0.0,0.0821569,0.0,1.792017,0.0,7684.6655,23200.232,10,16,17,13,20,18,11,17,17,16,21,19,1120,0.6774958413130506,0.3841275624623236
481616,2817948376,0,1.0,1.7,27.79354,22.698574,2.5220637,4.6098466,12.977689,1.0144631,0.0,2.5959063,4.2290707,1.9475807,4.886725,0.03530899,0.091629535,3.2088583,2.9258645,39983.234,55142.348,17,10,16,13,15,22,18,10,16,15,16,22,1106,0.010069674098360903,0.20583709843494058
485950,2563750694,0,1.0,0.85714287,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158467,0.0,32870.45,34235.16,6,7,18,7,22,15,8,7,20,7,23,16,1000,0.6006187557606779,0.21803600247043942
486706,500578521,0,1.0,0.5833333,5.1770134,15.033988,1.5033988,1.9707931,4.5322266,1.7356367,0.0,5.395833,-0.015513534,2.6876953,0.0,0.093323946,0.0,2.6586542,1.9939363,30215.777,38295.793,14,24,20,15,13,14,15,25,20,15,15,16,1168,0.07631040202083184,0.3641692867908378
482727,2144257612,0,1.0,0.57894737,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3580043,0.0,29318.74,38201.61,11,19,17,10,8,18,15,19,18,12,9,19,967,0.5471852156631387,0.4628730505275178
482727,3014457539,0,1.0,0.52,0.0,28.745724,5.749145,7.582111,15.151524,-0.048044823,0.0,1.0857849,10.583588,2.8048408,2.0668228,0.5484111,-0.021844897,3.7909844,0.0,36004.94,38747.22,13,25,24,10,15,13,15,26,25,15,18,15,1361,0.037700198432088494,0.6801127852783926
484249,821172978,0,1.0,0.6666667,22.108227,19.021708,9.510854,11.770452,16.445347,0.0,0.0,0.20764466,2.468083,0.93676513,9.086815,-0.19372627,0.66108555,1.3044995,0.0,22999.762,23303.227,10,15,21,13,17,12,10,15,21,14,19,14,1185,0.12644086972277668,0.33612313096314195
484249,689198071,0,1.0,0.47368422,11.041225,33.519905,3.724434,5.4363537,13.306985,0.90268743,0.0,5.009398,5.3281937,9.924046,3.0263438,0.04369223,0.6467558,2.460019,4.4467287,32150.396,37213.75,9,19,24,15,8,3,14,22,25,15,9,3,896,0.00015137186512681478,0.24242396276337286
484249,3470161968,0,1.0,0.18181819,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3792775,0.0,25205.545,25824.178,2,11,17,8,17,13,2,11,17,9,18,14,1042,0.5446095872564978,0.2929551226642637
484249,4066827183,0,1.0,0.27272728,0.0,12.106015,4.035339,4.82618,7.651727,0.4819144,0.0,1.6385542,0.0038817122,6.218709,0.0,0.43013194,0.0,1.9665378,0.0,31051.725,24011.334,6,22,21,8,11,7,7,25,22,8,11,7,953,0.3846159925163579,0.29386919431277025
484979,1306750720,0,1.0,1.3,24.277884,48.3307,3.2220464,4.9614573,16.727083,3.6994553,0.0,4.0928144,8.120648,9.223683,1.6473554,1.4659915,-0.2519767,1.8519249,0.0,28333.557,67106.28,13,10,23,12,13,9,15,10,24,14,13,9,826,0.1505088153643045,0.25135806413507233
484979,916281578,0,1.0,1.1428572,0.0,50.60852,4.217376,5.458113,10.49765,0.7966945,0.0,2.6836488,7.8817315,17.28564,2.6672423,1.2119603,0.13698375,2.1807072,0.0,23833.02,28487.906,16,14,17,14,21,15,20,16,18,18,22,16,1246,0.038990647190535355,0.6681055584389182
482374,4237154511,0,1.0,0.9444444,14.1753845,5.1580253,2.5790126,2.8731449,3.845368,0.10016603,0.0,0.49112296,0.0,1.8770026,0.0,0.05408293,0.0,2.3265152,0.0,37405.605,35582.637,17,18,28,12,21,8,19,19,29,14,22,9,1098,0.4981895314479735,0.4172301566112203
482374,2884745889,0,1.0,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1561704,0.0,32747.744,40363.613,2,6,16,8,6,9,2,6,16,8,6,9,812,0.5906207158251584,0.5043577124407592
485506,855306095,0,1.0,0.9411765,6.7773814,21.308018,2.6635022,2.8594334,4.9097958,2.1019208,0.0,5.1046367,0.89772385,2.6669796,-0.14332859,2.0666504,0.0,1.8656394,0.0,37301.184,40841.125,16,17,21,16,19,24,18,18,21,20,21,26,992,0.167312913458045,0.7325089498289041
486310,653668362,0,1.0,0.39130434,0.0,15.573618,2.2248027,2.6528049,5.322545,0.5541484,0.0,3.2925606,0.7688223,4.0485487,0.67559135,0.08581851,-0.014083422,3.4046967,0.0,39916.406,34399.785,9,23,18,11,17,26,11,24,20,12,18,28,1162,0.22945612570591356,0.1937335796524039
474600,674697137,0,1.0,0.6666667,35.2676,26.517756,2.9464176,3.966381,9.185284,1.0287783,0.0,4.80168,3.3722064,7.538142,-0.16551873,0.34782246,0.0,1.6885393,3.070663,32221.398,53266.785,6,9,19,14,16,21,10,9,21,19,17,23,2449,0.0043751668517241216,0.7903246540840154
474600,1118067649,0,1.0,0.41666666,0.0,12.039223,3.0098054,3.7049584,6.4845014,1.3042377,0.0,4.243984,0.0,2.6329517,0.0,0.029113634,0.0,2.9429433,0.0,21553.822,27498.457,10,24,22,14,17,18,13,25,24,14,17,18,1295,0.3191149428658083,0.4460757493284172
474600,717426234,0,1.0,1.0,0.0,11.454617,2.8636541,3.3025684,5.636203,0.13744847,0.0,1.9121783,0.0,4.507364,0.0,0.016839232,0.0,1.2873406,0.0,24601.793,26674.758,11,11,16,10,12,17,11,11,16,12,13,19,2244,0.3384798798999017,0.5414847983425188
486224,2979139013,0,1.0,0.9230769,0.0,38.393993,4.7992487,9.885288,27.570835,2.1099076,0.0,2.0875983,2.789472,3.9377873,16.990753,0.7162861,-0.16169292,2.5208192,0.0,27354.297,62188.387,12,13,16,11,13,2,12,16,18,11,13,2,845,0.016359848255338316,0.21838731804940836
486224,1580962689,0,1.0,0.26086956,14.781979,31.382252,3.9227815,5.012273,8.492277,0.70492315,0.0,7.102384,0.40065917,13.530939,1.0863063,0.5851816,-0.16434433,1.1628591,0.0,33549.418,23061.111,6,23,16,6,18,18,6,23,16,6,19,21,920,0.10890085956270268,0.8055965640521858
486224,1394465138,0,1.0,0.12,10.710071,33.326694,4.165837,6.9881797,18.415024,0.6841157,0.0,6.0960107,1.0688704,12.271206,2.98401,0.35923535,0.0058181724,2.9948943,0.0,20398.697,36167.945,3,25,21,6,17,12,3,27,23,6,17,12,1030,0.07335985341273965,0.1487543301281291
484354,2366522585,0,1.0,0.65,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5699576,0.0,33222.25,76207.57,13,20,26,16,17,18,13,20,26,21,19,22,1459,0.5062128057616316,0.4970733281822832
484354,2374499188,0,1.0,1.3,0.0,36.887486,3.3534079,4.6808705,12.393041,-0.16585791,0.0,4.615559,0.92978966,15.198585,0.9856698,0.77484846,1.3633059,1.3769301,0.0,22811.82,35830.414,13,10,16,11,4,10,16,11,20,15,4,10,1032,0.07466960151684576,0.6876035306835369
484354,3556450297,0,1.0,0.57894737,0.0,22.258402,3.709734,5.4861474,12.643497,0.8440781,0.0,4.1746264,0.0,11.743547,0.0,0.08161472,0.0,3.275789,2.875968,30845.984,32893.902,11,19,16,16,19,20,12,21,20,19,22,22,1110,0.001779724197677357,0.48240250763256587
484354,3599039572,0,1.0,0.6315789,5.462894,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5832419,0.0,29072.027,49492.473,12,19,18,5,16,10,14,19,21,6,17,11,1058,0.5152243531784384,0.17288635849713385
484354,1069481024,0,1.0,0.47368422,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583289,0.0,22539.953,31500.225,9,19,20,3,15,15,9,19,20,3,16,15,1692,0.4726237776189922,0.5750476559714828
486179,1250975814,0,1.0,0.57894737,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8528327,0.0,39281.805,44056.062,11,19,21,17,25,22,13,21,24,19,27,25,983,0.5176689312809728,0.2639738358353009
486179,2334411986,0,1.0,1.2105263,12.828185,28.43488,3.159431,4.725112,12.167641,1.4700406,0.0,4.81081,1.0320833,7.6385155,1.6544018,0.23402195,0.30147856,1.3709131,0.0,12618.379,39454.45,23,19,21,8,13,13,26,23,24,8,13,13,960,0.1683077570856878,0.18323297374251257
480307,1058006628,0,1.0,0.2173913,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8108883,0.0,36548.363,45181.66,5,23,19,8,9,9,6,25,21,9,10,10,1027,0.5695327319348409,0.3505406018302546
480307,2433801358,0,1.0,0.7692308,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1745794,0.0,30852.875,25132.336,10,13,22,8,17,17,11,16,23,10,21,19,901,0.5981283084787383,0.11977822587015097
486224,3570521801,0,1.0,0.16,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5908816,0.0,20060.627,37847.285,4,25,16,2,6,20,4,26,17,5,8,23,1506,0.557443309923162,0.6092257709349718
486224,1701010031,0,1.0,0.46666667,0.0,19.768095,3.2946827,3.983135,6.316483,0.52439743,0.0,1.5236757,3.7909346,4.3508754,2.3372602,-0.17714593,0.0635104,3.0256624,0.0,21907.564,20807.533,7,15,17,13,10,8,9,20,20,14,10,8,1719,0.14372973958206436,0.8142131109177826
486224,1966634753,0,1.0,0.9,0.0,16.685392,3.3370786,3.6882477,5.2621365,-0.026367843,0.0,0.40176904,2.1102724,2.4699311,2.1367328,0.6422273,1.214366,4.122101,0.0,25978.934,29448.91,9,10,16,6,16,16,11,10,16,6,17,17,941,0.11903254846686329,0.2935610566206409
486131,1254639173,0,1.0,0.8,0.0,18.55597,2.0617743,2.4400485,3.6984172,1.4795846,0.0,2.2522292,1.9965212,4.2891674,0.029612554,0.40869382,0.0,3.2220361,0.0,24829.195,39643.285,8,10,16,17,13,12,8,11,17,18,14,12,1389,0.22385051719282778,0.26401687888311576
486640,1049767184,0,1.0,0.85714287,0.0,12.722457,4.240819,5.63371,9.445927,1.4985043,0.0,2.0114555,0.0,2.1100059,0.0,0.067150824,0.0,2.8374383,0.0,17649.332,56210.887,12,14,23,17,25,17,13,14,23,19,25,18,988,0.3369152322099702,0.32042543194751094
482727,3670659849,0,1.0,0.3125,0.0,30.78549,3.42061,5.8046546,16.37244,1.4345442,0.0,1.8680867,5.8695054,3.2564058,3.5140896,1.2717453,0.09668372,1.8747535,0.0,18212.635,39514.395,5,16,19,9,7,4,6,19,23,10,7,4,1097,0.15812708483475646,0.8106699053323394
486658,3756681727,0,1.0,1.1764706,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8074753,0.0,20195.398,20374.465,20,17,25,4,7,8,21,17,26,4,7,8,3673,0.6304951172858814,0.8997232981858733
486658,4122348697,0,1.0,0.125,0.0,14.7725725,4.924191,7.5025277,12.905949,-0.05266162,0.0,0.08830774,1.3227311,2.997124,-0.029557606,1.9607791,0.0,99999.0,0.0,23351.424,26016.322,2,16,17,4,13,11,2,17,19,4,16,14,976,0.0,0.5457489253249062
486179,3410014065,0,1.0,0.5555556,6.565041,24.593166,2.7325737,4.4345164,10.905249,0.12414128,0.0,3.40216,2.1052725,3.9641948,2.5138788,0.42182443,3.2045088,2.963468,0.8857295,35550.234,39650.547,10,18,19,8,6,12,10,18,19,8,6,12,1164,0.04677710549298775,0.48345425450030377
486179,3440745803,0,1.0,0.48,0.0,33.042618,8.260654,13.828548,27.423891,-0.090411276,0.0,0.34486687,2.209809,0.041681785,14.962047,0.2925422,5.704103,1.7747223,0.0,22659.16,27186.424,12,25,19,8,8,9,12,25,19,8,8,9,1798,0.008131837856170887,0.2944249579349617
481616,3661913367,0,1.0,0.9375,6.9963565,2.261105,2.261105,2.261105,2.261105,0.0,0.0,0.0,1.049449,-0.05815448,0.24862005,0.06373736,0.0,2.444112,0.0,15316.036,25105.154,15,16,19,9,8,9,16,18,23,13,8,9,1170,0.4140458394569514,0.20094944441201879
481616,2274823891,0,1.0,0.9047619,27.712246,5.2662206,2.6331105,3.2546186,4.546033,-0.11388541,0.0,0.64546007,0.0,1.6234418,0.0,0.06354561,0.0,2.9541614,0.0,30336.24,49896.242,19,21,16,15,9,9,20,21,17,17,9,9,950,0.5756964345265209,0.5849764560419728
483833,2847778186,0,1.0,0.8333333,0.0,29.012407,7.2531023,8.597113,14.632122,1.9507381,0.0,4.2543006,3.1203735,5.518015,0.83556783,0.7580319,0.034800205,3.1348877,0.0,32119.299,33111.246,10,12,17,9,20,13,13,16,19,9,21,14,825,0.042133143999149025,0.1861647723317672
483833,3685680720,0,1.0,0.42105263,5.081841,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67298,0.0,25552.906,30335.852,8,19,16,5,18,18,8,19,16,6,18,18,1273,0.5716378010507039,0.7739734352012486
